"","Parameter","Median","CI","CI_low","CI_high","pd","ROPE_CI","ROPE_low","ROPE_high","ROPE_Percentage","Rhat","ESS","bf","logbf"
"3","b_Intercept",1.14035830496589,0.95,1.03993253606913,1.2301203020654,1,0.95,-0.0791955956828054,0.0791955956828054,0,1.00677490065911,296.679351589961,NA,NA
"1","b_efflev_c",0.157882636605634,0.95,0.144388295664365,0.169324551132133,1,0.95,-0.0791955956828054,0.0791955956828054,0,0.999727295111465,8822.37501144202,1.73348607603262e-21,-47.80415249905
"4","b_rewlev_c",0.00831055003332429,0.95,-0.0196089560570937,0.0357564613618329,0.720933333333333,0.95,-0.0791955956828054,0.0791955956828054,1,0.99980048836611,7855.97506335066,589.151301401318,6.37868302910424
"2","b_efflev_c:rewlev_c",0.0126151882505186,0.95,-0.0113073898848104,0.0378870894055389,0.8396,0.95,-0.0791955956828054,0.0791955956828054,1,0.999934547470703,7553.04669262079,482.495662464836,6.17897193102845
