"","Parameter","Median","CI","CI_low","CI_high","pd","ROPE_CI","ROPE_low","ROPE_high","ROPE_Percentage","Rhat","ESS","bf","logbf"
"3","b_Intercept",4.56799796842342,0.95,4.37760508649546,4.76263251974181,1,0.95,-0.235499244675951,0.235499244675951,0,0.999999900191897,9471.92975078798,NA,NA
"1","b_effort_c",0.890773959854719,0.95,0.723598800348577,1.07126849473856,1,0.95,-0.235499244675951,0.235499244675951,0,0.999954572688875,10219.0059204401,4.78598297384808e-17,-37.5782551489099
"4","b_reward_c",0.214659472928161,0.95,-0.157986978522914,0.610716632757113,0.865466666666667,0.95,-0.235499244675951,0.235499244675951,0.539854055571148,0.99968481502455,9555.97685428234,28.8105645011377,3.36074214283498
"2","b_effort_c:reward_c",0.414545355535931,0.95,0.0658236872015203,0.754794057573228,0.990933333333333,0.95,-0.235499244675951,0.235499244675951,0.138506876227898,0.999704602564246,9471.76508749114,3.39717803078159,1.22294509604233
