"","Parameter","Median","CI","CI_low","CI_high","pd","ROPE_CI","ROPE_low","ROPE_high","ROPE_Percentage","Rhat","ESS","bf","logbf"
"3","b_Intercept",3.47122239685015e-05,0.95,-0.0178117576340557,0.0198989573557791,0.500933333333333,0.95,-0.0997436527455532,0.0997436527455532,1,0.99982245980294,10666.3173909562,NA,NA
"1","b_efflev_c",0.0490593515714513,0.95,0.0327721396499868,0.0658510710968889,1,0.95,-0.0997436527455532,0.0997436527455532,1,0.999934288443184,10986.3763263938,8.52466744724919e-14,-30.0932272886283
"4","b_rewlev_c",-0.0457303357733475,0.95,-0.0824971000660151,-0.00888592814058708,0.993066666666667,0.95,-0.0997436527455532,0.0997436527455532,1,1.00001741387883,10381.1534530315,33.8627766861336,3.52231637824926
"2","b_efflev_c:rewlev_c",-0.00314853318984047,0.95,-0.0365709453231153,0.0288770691809937,0.578266666666667,0.95,-0.0997436527455532,0.0997436527455532,1,1.00024463643334,11162.6061478555,602.143277070851,6.40049541876971
