"","Parameter","Median","CI","CI_low","CI_high","pd","ROPE_CI","ROPE_low","ROPE_high","ROPE_Percentage","Rhat","ESS","bf","logbf"
"4","b_Intercept",-0.0157845460509233,0.95,-0.0406290767731017,0.00920981889697071,0.886266666666667,0.95,-0.0997449749931579,0.0997449749931579,1,0.99971991685114,10221.1120778464,NA,NA
"2","b_efflev_c",0.000987184195457772,0.95,-0.0226343472226089,0.0213919617893381,0.534533333333333,0.95,-0.0997449749931579,0.0997449749931579,1,0.999719006882809,7513.11586447386,860.125237422868,6.75707800355559
"1","b_cued_c",0.0625795672152685,0.95,0.015912875067688,0.114722852101596,0.993066666666667,0.95,-0.0997449749931579,0.0997449749931579,0.945972495088409,0.999679414904145,11982.5523798596,20.3360943038419,3.01239735172204
"3","b_efflev_c:cued_c",-0.0153204348124613,0.95,-0.0584569998603405,0.0311023131190561,0.744666666666667,0.95,-0.0997449749931579,0.0997449749931579,1,0.999888095009129,7578.53822982362,349.656627305028,5.85695160808158
