"","Parameter","Median","CI","CI_low","CI_high","pd","ROPE_CI","ROPE_low","ROPE_high","ROPE_Percentage","Rhat","ESS","bf","logbf"
"2","b_Intercept",6.41325857864998e-05,0.95,-0.0250637076264175,0.0254519096413113,0.501866666666667,0.95,-0.0996598905039672,0.0996598905039672,1,0.999720427340391,14095.6991261942,NA,NA
"1","b_efflev_c",-0.0104466911079216,0.95,-0.0328935713470307,0.011640601483688,0.817866666666667,0.95,-0.0996598905039672,0.0996598905039672,1,1.00002559874699,12847.0302265023,593.450532049963,6.38595386103925
