"","Parameter","Median","CI","CI_low","CI_high","pd","ROPE_CI","ROPE_low","ROPE_high","ROPE_Percentage","Rhat","ESS","bf","logbf"
"4","b_Intercept",1.6363362473342,0.95,1.33065886984577,1.92161616951971,1,0.95,-0.181379936423422,0.181379936423422,0,1.00344768777245,579.907178902624,NA,NA
"2","b_efflev_c",-0.651525562004357,0.95,-0.713888167640784,-0.590850041131031,1,0.95,-0.181379936423422,0.181379936423422,0,1.00010430335209,4055.48160703639,7.52295062569353e-23,-50.9414987074205
"1","b_cued_c",0.248897575462885,0.95,0.108843251575536,0.382423902385926,0.999733333333333,0.95,-0.181379936423422,0.181379936423422,0.153943306202638,1.00000985224691,5882.2525909127,0.53390254889201,-0.627541949387354
"3","b_efflev_c:cued_c",0.129831605574037,0.95,0.00953907568363027,0.255495996526017,0.982533333333333,0.95,-0.181379936423422,0.181379936423422,0.805220319955094,0.999780253167409,4492.55240266333,20.0375793675192,2.997609478877
