id,age,sex,cued,block,trial,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback
debug,25,M,0,Practice,0,1,0,4 + 1 + 9 + 1 + 1,16,15,16,14,7.108219146728516,NA,7.108221054077148,16.389132976531982,18.384546041488647,18.384555101394653,19.89311909675598,20.906881093978882,w,16,1.995413064956665,1,Correct
debug,25,M,0,Practice,1,1,0,3 + 1 + 1 + 8 - 1,12,11,10,12,22.41561198234558,NA,22.415614128112793,27.43313217163086,28.357447147369385,28.35745406150818,29.86499309539795,30.87636399269104,q,11,0.9243149757385254,0,Incorrect
debug,25,M,0,0,0,1,0,3 + 8 - 5 + 9 - 7,8,8,7,6,42.32542014122009,NA,42.32542896270752,47.34619903564453,48.51537203788757,48.515379190444946,50.02322506904602,51.032201051712036,w,7,1.169173002243042,0,Incorrect
debug,25,M,0,0,1,1,0,8 - 7 + 9 + 1 + 4,15,14,15,16,52.54073905944824,NA,52.54074215888977,57.56100106239319,58.20590305328369,58.20591115951538,59.713988065719604,60.72562313079834,w,15,0.6449019908905029,1,Correct
debug,25,M,0,1,0,1,0,3 + 8 - 5 + 9 - 7,8,8,7,6,65.59850311279297,NA,65.59850597381592,70.61787104606628,71.15747618675232,71.15748405456543,72.6657350063324,73.67532300949097,q,8,0.5396051406860352,1,Correct
debug,25,M,0,1,1,1,0,8 - 7 + 9 + 1 + 4,15,14,16,15,75.18433117866516,NA,75.18433403968811,80.19792819023132,81.29654908180237,81.29655718803406,82.80430006980896,83.81295013427734,q,14,1.098620891571045,0,Incorrect
