,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,32,18,f,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,14,15,107.91559679992496,,107.91559889994096,113.1620958999265,117.9431449000258,117.94314989994746,119.46038239996416,120.48438099992929,w,14.0,4.781049000099301,0,Incorrect,,,,,-0.14084612616895775,-3.536378797536293,15.085338542135114,106870.0,-7.777575627737534,-0.5248011780135737,13.985465569830643,118192.0,108.14634876897703,,119.46834876897702
1,1,32,18,f,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,11,12,10,122.00165440002456,,122.00165749993177,127.02348079998046,128.06324889999814,128.06325459992513,129.5800675000064,130.59857789997477,q,11.0,1.0397681000176815,0,Incorrect,,,,,1.9343418663856407,-1.8251495718614592,-1.7213091612790041,120732.0,1.7237614554946017,-2.752274503551421,4.679636801777499,128307.0,122.00834876897703,,129.583348768977
2,2,32,18,f,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,12,10,11,132.1182073999662,,132.1182123000035,137.1379750999622,138.15929560002405,138.15930159995332,139.67609530000482,140.69407610001508,q,12.0,1.0213205000618473,1,Correct,,,,,5.951485799158179,1.6874616721876974,-14.383916118306427,130846.0,-3.8752863205544728,9.203149112742116,1.7585181717283462,138402.0,132.12234876897702,,139.678348768977
3,3,32,18,f,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,7,5,6,142.21082429995295,,142.21082739997655,147.23031979997177,158.05518439994194,158.05519079999067,159.57202019996475,160.5902752999682,q,7.0,10.82486459997017,1,Correct,,,,,4.688190961496371,-1.9595508845425318,-6.548928971693503,140938.0,27.432680374248523,-5.4353013187823755,-11.524909191054748,158298.0,142.214348768977,,159.57434876897702
4,4,32,18,f,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,20,22,162.10753769997973,,162.1075408000033,167.12676569994073,175.29520910000429,175.29521539993584,176.81202019995544,177.8299937000265,w,20.0,8.168443400063552,1,Correct,,,,,-9.966128033467742,0.1782383794030613,-0.34098802831448793,160835.0,17.264440683905946,0.9376898475497981,0.5263530467217292,175538.0,162.11134876897702,,176.81434876897703
5,5,32,18,f,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,11,9,10,179.34723339998163,,179.34723640000448,184.3675610999344,185.44707729993388,185.4470834999811,186.96385960001496,187.98192099994048,q,11.0,1.079516199999489,1,Correct,,,,,-34.028774428949575,-0.26080766251271204,-0.337404900668822,178076.0,-6.1073621235796995,-4.475251044036005,-1.8661277456433547,185690.0,179.352348768977,,186.966348768977
6,6,32,18,f,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,23,22,21,189.498803799972,,189.498806699994,194.51903429999948,199.7030469999881,199.70305300003383,201.2195636000252,202.2373566000024,e,21.0,5.184012699988671,1,Correct,,,,,14.143815083324892,-4.592086101487302,-0.7097799046731477,188227.0,-7.202200817357468,0.2001355975325545,1.1703230956429818,199946.0,189.50334876897702,,201.222348768977
7,7,32,18,f,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,22,24,203.75423630001023,,203.7542395000346,208.7742278999649,209.79917549993843,209.79918169998564,211.31605219992343,212.33402650000065,q,23.0,1.0249475999735296,0,Incorrect,,,,,8.474648527510276,-0.8532948089879646,0.9686484729764442,202482.0,20.049503756104404,0.0019784630635539813,2.580857363430667,210042.0,203.75834876897702,,211.31834876897702
8,8,32,18,f,0,0,0.0,0,4,0,4 + 7 + 8 - 3 + 9,25,26,25,24,231.65317679999865,,231.65318399993703,236.6787911999272,241.70634599996265,241.7063502999954,243.22271759994328,244.2443826999516,,,,0,Too Slow!,,,,,2.2811124529194124,-1.7958157243867117,0.017871602082327076,230386.0,-3.1336281582450916,-4.077365085437631,0.07628063036375377,241952.0,231.662348768977,,243.228348768977
9,9,32,18,f,0,0,1.0,1,2,0,6 + 1 + 1 + 7 - 9,6,8,6,4,245.76118040003348,,245.7611833999399,250.78139419993383,253.87113859993408,253.87114479998127,255.38804009999149,256.4065068999771,w,6.0,3.0897444000002,1,Correct,,,,,-38.73129301596417,-1.0506475652034784,-0.6924054425238908,244489.0,9.439559176249588,-3.328412076053832,6.662607306093776,254114.0,245.76534876897702,,255.39034876897702
10,10,32,18,f,0,0,2.0,2,2,0,4 + 9 + 1 - 7 - 1,6,6,8,5,257.9237349999603,,257.92373799998313,262.9442689999705,263.8070491999388,263.80705519998446,265.3235331999604,266.3416364999721,q,6.0,0.8627801999682561,1,Correct,,,,,3.052499349840602,-0.6016999553655822,-17.622339759493144,256652.0,14.707422491989888,-1.667795832773928,-0.258991644940642,264049.0,257.928348768977,,265.325348768977
