,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,35,22,female,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,15,16,14,117.27193940011784,,117.27194140013307,122.5051281999331,127.42004019999877,127.42004589992575,128.9373665000312,129.9614858001005,w,16,4.914912000065669,1,Correct,,,,,9.613412610989426,1.8170469700696472,0.07425098214193282,60804.0,9.159803418258662,1.7105189110895909,-0.233857759284112,72260.0,117.48839037351505,,128.94439037351506
1,1,35,22,female,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,10,12,11,131.47908139997162,,131.47908439999446,136.5027860000264,137.5321025000885,137.53210830013268,139.0492895999923,140.06765450001694,w,12,1.029316500062123,1,Correct,,,,,-1.3938557203392214,13.139098405308523,8.267968924771914,74801.0,18.770907987577296,1.3943027045457566,-0.19839024134484173,82366.0,131.48539037351506,,139.05039037351506
2,2,35,22,female,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,11,10,12,141.58578129997477,,141.58578520012088,146.60580469993874,147.3078523001168,147.3078572000377,148.82469490007497,149.84166430006735,e,12,0.702047600178048,1,Correct,,,,,1.8313606342064226,0.17766985966275506,4.340851186322293,84904.0,-2.6761068915859596,-1.1495997368237063,-2.221217433818106,92140.0,141.58839037351504,,148.82439037351506
3,3,35,22,female,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,5,6,7,151.35949419997633,,151.35949719999917,156.3785232999362,157.7560108001344,157.75601659994572,159.27277479995973,160.29269100003876,q,5,1.3774875001981854,0,Incorrect,,,,,-20.699947729173505,-0.24292941270330903,-0.6807290895217619,94677.0,0.8616432748704081,0.9820071035388711,1.8110068308765808,102591.0,151.36139037351506,,159.27539037351505
4,4,35,22,female,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,22,21,20,161.80959849990904,,161.80960160004906,166.82859569997527,168.09196550003253,168.091970999958,169.6088056000881,170.62656100001186,q,22,1.2633698000572622,0,Incorrect,,,,,-13.153544003930632,-2.202319020496466,-5.212550788789576,105127.0,0.16850758474623007,0.903320370658891,10.356844033845059,112925.0,161.81139037351505,,169.60939037351505
5,5,35,22,female,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,10,9,11,172.1438071001321,,172.1438102000393,177.16407339996658,177.7959594000131,177.7959648000542,179.312428599922,180.33027200005017,e,11,0.6318860000465065,1,Correct,,,,,-1.6621741774975831,-2.068749956559325,-1.2122901989284838,115463.0,10.716620925523562,0.1466211809206759,-2.682218294031287,122629.0,172.14739037351504,,179.31339037351506
6,6,35,22,female,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,181.86021580011584,,181.86021850002,186.8809917999897,188.2998999000993,188.29990609991364,189.81709689996205,190.8355201000813,q,21,1.4189081001095474,1,Correct,,,,,-0.886287919302454,-0.16317879248652467,-1.0508266910722024,125179.0,9.639748257258452,0.513370502839607,5.763639275935481,133134.0,181.86339037351505,,189.81839037351503
7,7,35,22,female,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,24,23,22,192.3527047999669,,192.35270799999125,197.3722886999604,198.8919317999389,198.89193759998307,200.4088731999509,201.42671780008823,q,24,1.5196430999785662,1,Correct,,,,,-26.14105024908431,-0.23045999831801955,-0.579144222552312,135671.0,-18.307645756691123,-0.5076747296232575,1.2034982538275543,143725.0,192.35539037351504,,200.40939037351504
8,8,35,22,female,0,0,0.0,0,2,0,3 + 1 + 8 - 5 - 1,6,6,5,7,205.85258900001645,,205.852593800053,210.87229979992844,211.37994639994577,211.37995179998688,212.8966324001085,213.9137929000426,q,6,0.5076466000173241,1,Correct,,,,,-18.990729812221332,0.09892306796398032,0.1667767852567037,149171.0,3.7561548492729795,0.28776843743717695,0.004891677357051094,156212.0,205.85539037351504,,212.89639037351503
9,9,35,22,female,0,0,1.0,1,1,0,6 + 1 + 1 + 9 - 1,16,14,16,15,215.4307232000865,,215.4307262999937,220.44930380000733,221.4038984999061,221.4039044999517,222.9211556999944,223.93918099999428,e,15,0.9545946998987348,0,Incorrect,,,,,1.8485892617467155,-0.3187287613084955,0.566225084382042,158748.0,12.99079130894766,0.4247717041991428,-5.175706503489467,166238.0,215.43239037351503,,222.92239037351504
10,10,35,22,female,0,0,2.0,2,3,0,3 + 8 + 1 + 5 - 9,8,9,7,8,225.45642239996232,,225.4564253999852,230.4762621000409,231.0118798001204,231.0118857999332,232.52864119992591,233.54693810013123,e,8,0.535617700079456,1,Correct,,,,,-8.921316145756807,0.17629112507447342,-5.997310670561686,168775.0,-42.70816599850382,0.13459893004221435,-2.7981254572227243,175845.0,225.45939037351505,,232.52939037351504
11,11,35,22,female,0,0,3.0,3,1,0,7 + 1 + 4 + 1 - 1,12,12,11,13,235.06390790012665,,235.06391100003384,240.0847505999264,241.5479534999468,241.54795900010504,243.06503730011173,244.08414550009184,e,13,1.4632029000204057,0,Incorrect,,,,,-14.12570698827501,0.0670348064543429,-10.063112896996547,178383.0,-15.770118941126325,0.4111177563831552,3.0673687358823427,186382.0,235.06739037351505,,243.06639037351505
12,12,35,22,female,0,0,4.0,4,1,0,2 + 1 + 1 + 7 + 1,12,11,12,14,245.6014374999795,,245.60144050000235,250.62106420006603,251.55591020011343,251.55591579992324,253.07287729997188,254.09117119992152,w,12,0.9348460000474006,1,Correct,,,,,9.444047764130048,-58.41250261479541,-18.68182070178959,188919.0,-22.306388398784975,-0.09333466870760443,-0.8279142632006868,196390.0,245.60339037351505,,253.07439037351503
13,13,35,22,female,0,0,5.0,5,4,0,7 + 6 - 9 + 8 - 3,9,9,7,8,255.60846209991723,,255.60846500005573,260.6288332999684,261.73991309991106,261.7399192999583,263.257440000074,264.27569189993665,q,9,1.1110797999426725,1,Correct,,,,,-7.727227329737442,0.6658668775056507,1.4315858477658017,198927.0,34.7979711614472,1.2335283078235362,-4.421502398882822,206574.0,255.61139037351504,,263.25839037351506
14,14,35,22,female,0,0,6.0,6,3,0,2 + 1 + 9 - 7 + 6,11,11,12,13,265.7926332000643,,265.7926362999715,270.8136259999592,271.4199556000531,271.41996140009724,272.93698170012794,273.95520909992047,q,11,0.6063296000938863,1,Correct,,,,,4.410487281534488,0.6256531247239234,-11.02543148167794,209112.0,4.490158958206988,-0.28919621746446245,0.25790933894389934,216253.0,265.79639037351507,,272.93739037351503
15,15,35,22,female,0,0,7.0,7,2,0,7 + 8 + 1 + 9 + 1,26,25,24,26,275.4723175999243,,275.4723205000628,280.4928367000539,281.80382740008645,281.80383310001343,283.3209065999836,284.3388674000744,w,24,1.310990700032562,0,Incorrect,,,,,-20.58237432997846,0.9741600991851493,-0.28531208415477227,218791.0,-4.274673321583214,-0.013492397223854091,2.871344269844732,226637.0,275.47539037351504,,283.32139037351504
16,16,35,22,female,0,0,8.0,8,4,0,6 + 9 - 3 + 8 - 5,15,13,15,14,285.8562582000159,,285.85626129992306,290.8758813999593,291.72386260004714,291.72386829997413,293.2409685999155,294.2591154000256,w,15,0.8479812000878155,1,Correct,,,,,-19.479754458451094,0.15202924683346808,-16.884679881656645,229174.0,9.263336209311472,-0.25192505414800825,0.011060135339339361,236557.0,285.8583903735151,,293.24139037351506
17,17,35,22,female,0,0,9.0,9,4,0,2 + 9 - 3 + 5 + 8,21,22,21,19,295.77660760004073,,295.7766106999479,300.7970458001364,301.3798478001263,301.3798535000533,302.8974929000251,303.9157559000887,w,21,0.582801999989897,1,Correct,,,,,-3.4189334638108697,1.080270339899311,-0.5033854496534844,239095.0,-10.11049846289216,0.08732773964941609,0.06838185584734457,246214.0,295.77939037351507,,302.89839037351504
18,18,35,22,female,0,0,10.0,10,4,0,3 + 8 - 5 + 9 - 7,8,7,8,6,305.4329784999136,,305.4329814000521,310.4533683001064,311.5318342000246,311.53185350005515,313.0490987999365,314.06742749991827,w,8,1.0784658999182284,1,Correct,,,,,-14.175823915368088,0.6832642044646837,0.4246176541833191,248751.0,-15.713936477242367,-15.42806779293302,-3.8452645949105086,256366.0,305.4353903735151,,313.05039037351503
19,19,35,22,female,0,0,11.0,11,1,0,8 + 1 + 1 + 1 - 4,7,7,5,8,315.5848582000472,,315.5848616999574,320.6045951000415,321.1397951000836,321.1398010000121,322.6566387999337,323.6748053000774,q,7,0.5352000000420958,1,Correct,,,,,13.055986468922285,-0.7151906144280007,-4.633213417739734,258903.0,-34.4934737094305,25.621007565060886,9.64720896661413,265973.0,315.58739037351506,,322.65739037351506
20,20,35,22,female,0,0,12.0,12,4,0,2 + 9 - 4 + 8 + 7,22,22,23,21,325.1924988999963,,325.1925018001348,330.2132067999337,331.1397371001076,331.1397426999174,332.6704579000361,333.6889073001221,q,22,0.9265303001739084,1,Correct,,,,,14.82410978660303,0.37476042432332957,0.07559718424650086,268511.0,5.161326170934647,-0.22952533321958235,0.27958390182982606,275987.0,325.19539037351507,,332.67139037351507
21,21,35,22,female,0,0,13.0,13,3,0,2 - 4 + 9 + 7 + 1,15,13,16,15,335.205983400112,,335.2059866001364,340.22642940003425,342.0436855999287,342.0436913999729,343.56060940003954,344.5788919001352,e,15,1.817256199894473,1,Correct,,,,,0.09875120368062085,1.3096849274053435,0.589738342789297,278524.0,-4.059541191610801,-0.4703181452416798,-0.14159788836709808,286877.0,335.20839037351504,,343.56139037351505
22,22,35,22,female,0,0,14.0,14,3,0,2 + 1 + 9 - 5 + 6,13,11,13,14,346.0960953000467,,346.0960981999524,351.11642410000786,351.7317931000144,351.7317985999398,353.2487701000646,354.267383800121,w,13,0.6153690000064671,1,Correct,,,,,-2.408338707863072,1.035933266090499,2.108018978353063,289414.0,-21.950460050725347,-0.5099133424457776,-2.9525625189779,296565.0,346.09839037351503,,353.24939037351504
23,23,35,22,female,0,0,15.0,15,4,0,8 + 4 + 7 - 5 - 6,8,8,9,7,355.78459440008737,,355.78459729999304,360.8051845000591,361.331755500054,361.3317613999825,362.8488243001048,363.8768088000361,w,9,0.526570999994874,0,Incorrect,,,,,5.29264299633618,0.9893475518096189,0.9329563073259131,299103.0,-2.9443978971099334,1.2214232076214513,0.588128281061671,306175.0,355.78739037351505,,362.85939037351505
24,24,35,22,female,0,1,16.0,0,2,0,6 + 1 + 7 + 5 - 1,18,16,18,17,399.0297207001131,,399.0297230000142,404.0503283001017,404.6277248999104,404.6277457000688,406.1451230999082,407.1636683999095,w,18,0.5773965998087078,1,Correct,,,,,-14.103295309640654,17.741736731160685,10.350336602199434,342348.0,-38.068796363149154,-0.10905097880585224,-0.7747288668909706,349461.0,399.03239037351506,,406.14539037351506
25,25,35,22,female,0,1,17.0,1,1,0,4 + 9 + 1 - 1 - 1,12,11,13,12,408.681181400083,,408.68118440010585,413.7017727999482,415.0277033001185,415.0277090999298,416.54465469997376,417.5617885000538,e,12,1.325930500170216,1,Correct,,,,,13.644783361194913,-0.042869332718421305,0.012976881826213926,351999.0,-1.0990665672267124,0.009116291576602542,0.37482798817010066,359860.0,408.68339037351507,,416.54439037351506
