,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,16,20,F,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,14,15,16,149.43770379992202,,149.43770599993877,154.71625920000952,162.28986759996042,162.28987370000686,163.8072793999454,164.83148059993982,e,16,7.573608399950899,1,Correct,,,,,-5.4261462337525685,-0.3435264576895938,-0.03578704657947629,148300.0,-22.04945267934022,0.010527697147211024,0.4126471631480837,162415.0,149.6998253774512,,163.81482537745117
1,1,16,20,F,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,10,12,11,166.34848489996511,,166.34848789998796,171.37011919997167,172.177867099992,172.177872799919,173.69547949999105,174.7138623999199,w,12,0.8077479000203311,1,Correct,,,,,35.88350417460968,0.2334701352300388,-0.20207503737011967,164955.0,0.20401988660962722,-0.296996269454626,0.28850997893795194,172298.0,166.3548253774512,,173.69782537745118
2,2,16,20,F,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,10,12,11,176.23166279995348,,176.23166889999993,181.2516536999028,182.0097745999228,182.0097804999677,183.52661029994488,184.54381069995,w,12,0.7581209000200033,1,Correct,,,,,-4.1299853441559575,-0.30438543989735933,-0.18957749818685699,174836.0,-6.361076737032423,-8.252399571112509,-10.000103792883994,182128.0,176.2358253774512,,183.52782537745117
3,3,16,20,F,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,7,5,6,186.0605866999831,,186.0605896000052,191.07959809992465,191.92180599994023,191.92181199998595,193.4383771999273,194.4552054000087,q,7,0.8422079000156373,1,Correct,,,,,0.5347604278858669,0.06638172629831596,-0.05840397114272111,184663.0,-7.651617591658262,0.06342090252430532,0.3658750729005389,192039.0,186.0628253774512,,193.43882537745117
4,4,16,20,F,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,22,20,195.97193769994192,,195.97194079996552,200.99055599991692,213.9618690999924,213.96188279998023,215.47887479991184,216.49638319993392,e,20,12.97131310007535,1,Correct,,,,,-3.625004699929659,0.20674895411246874,0.18512721566040424,194575.0,6.438313993956033,1.1121026018637754,0.24012008562835874,214080.0,195.97482537745117,,215.4798253774512
5,5,16,20,F,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,11,9,10,218.0143302999204,,218.014333399944,223.03498659993056,224.02573749993465,224.0257424999727,225.54252869996708,226.5606678999029,q,11,0.9907509000040592,1,Correct,,,,,3.537197764474559,0.13143237159490084,0.014244771561593428,216619.0,3.643659308972307,2.4319006843325934,4.4344558362844255,224144.0,218.01882537745118,,225.54382537745118
6,6,16,20,F,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,23,22,228.0778276999481,,228.0778306999709,233.0983077998972,234.40184289996972,234.4018485998968,235.91957939998247,236.9374660999747,q,21,1.3035351000726223,1,Correct,,,,,5.1587981404466845,-0.10401595953008691,-0.38547053346482496,226682.0,9.013410651580712,0.2372615750116167,-0.05578187040575289,234521.0,228.08182537745117,,235.92082537745117
7,7,16,20,F,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,24,22,23,238.4546633999562,,238.4546664999798,243.4745738999918,245.34592230001,245.3459278999362,246.8632620999124,247.88170649996027,q,24,1.871348400018178,1,Correct,,,,,-7.488582794945287,0.3323732858363604,0.15516890261388427,237058.0,31.86984580674946,0.27501039215868506,0.05736791013955855,245465.0,238.45782537745117,,246.86482537745118
8,8,16,20,F,0,0,0.0,0,2,0,6 + 1 + 1 + 7 - 9,6,6,8,4,276.14521719992626,,276.14522169996053,281.16654609993566,282.0577699999558,282.0577759000007,283.57429779996164,284.5913874999387,q,6,0.8912239000201225,1,Correct,,,,,-10.282043883195648,0.22397036151665617,-0.05445446420956701,274750.0,6.479249778017426,0.4043603623098959,0.16206449994452532,282175.0,276.1498253774512,,283.5748253774512
9,9,16,20,F,0,0,1.0,1,2,0,4 + 8 + 1 + 1 - 5,9,11,8,9,286.1083767999662,,286.1083799999906,291.1272170000011,291.92972879996523,291.92973470001016,293.44633169996087,294.4640287999064,e,9,0.8025117999641225,1,Correct,,,,,32.47235153017273,0.01501884045201729,0.057927964266195175,284711.0,15.76303624883683,0.940356629111637,-0.14350218438524642,292048.0,286.1108253774512,,293.4478253774512
10,10,16,20,F,0,0,2.0,2,1,0,8 + 1 + 1 - 1 - 4,5,3,5,6,295.98111209995113,,295.98111519997474,301.0006858999841,301.649966500001,301.6499722999288,303.166684399941,304.18465459998697,w,5,0.6492806000169367,1,Correct,,,,,8.77161999952021,0.28098677892944846,0.10914771815179325,294584.0,1.4396760556466113,0.4390889448216755,-0.1709215081230231,301768.0,295.9838253774512,,303.16782537745115
11,11,16,20,F,0,0,3.0,3,3,0,4 + 8 - 9 + 1 + 7,11,9,11,13,305.7021696999436,,305.70217269996647,310.72257509990595,314.41790989995934,314.417915900005,315.93456249998417,316.95258099993225,w,11,3.695334800053388,1,Correct,,,,,2.4152348293085186,0.1382871218313908,0.2850453894859797,304306.0,-31.38131803551782,-5.732606110940947,-0.5810576838417276,314536.0,305.70582537745116,,315.9358253774512
12,12,16,20,F,0,0,4.0,4,2,0,7 + 8 + 1 + 9 + 1,26,24,26,25,318.47005359991454,,318.4700567999389,323.49043579993304,324.3939431000035,324.39394949993584,325.9110207000049,326.9290926998947,w,26,0.903507300070487,1,Correct,,,,,-10.2144136582519,0.17167719696647454,1.297340359316574,317074.0,6.591130572260736,-0.05340084191550387,-0.47377987046986547,324512.0,318.4738253774512,,325.9118253774512
13,13,16,20,F,0,0,5.0,5,2,0,6 + 1 + 7 + 5 - 1,18,17,18,16,328.44621510000434,,328.4462180999108,333.4670058999909,335.16185879998375,335.16186439991,336.6789545000065,337.69704869994894,w,18,1.6948528999928385,1,Correct,,,,,-33.74841620259443,0.07175836947405334,-5.406096020821864,327050.0,11.939422275570529,0.2355354165385244,0.32401620868250003,335281.0,328.4498253774512,,336.6808253774512
14,14,16,20,F,0,0,6.0,6,1,0,7 + 1 + 4 + 1 - 1,12,11,13,12,339.2142646999564,,339.21426769997925,344.23473189992364,346.41794089996256,346.417946600006,347.9346716,348.952862199978,e,12,2.1832090000389144,1,Correct,,,,,33.461896465162646,-0.13801285080271253,-0.14963978580906634,337818.0,-20.071912808608005,0.09348099383414454,-0.5673588198556434,346536.0,339.21782537745116,,347.9358253774512
15,15,16,20,F,0,0,7.0,7,1,0,5 + 6 + 1 + 1 + 1,14,16,15,14,350.4701141999103,,350.47011879994534,355.4892992998939,356.5459549999796,356.54596079990733,358.06269960000645,359.0807734999107,e,14,1.0566557000856849,1,Correct,,,,,-2.1394161157003975,0.0681243872480406,0.33871305089755754,349073.0,-11.01094727206027,0.31362958661706175,0.2589047626194887,356664.0,350.47282537745116,,358.06382537745117
16,16,16,20,F,0,0,8.0,8,3,0,6 - 1 + 7 - 8 + 9,13,11,12,13,360.59854429995175,,360.5985470999731,365.6193728999933,366.5620248999912,366.5620305999182,368.0792165999301,369.0973774999147,e,13,0.9426519999979064,1,Correct,,,,,5.1871821141442975,0.48477187999270743,0.2929380373493613,359203.0,28.48817656407132,0.21754585812145355,1.471141652104703,366681.0,360.60282537745115,,368.08082537745116
17,17,16,20,F,0,0,9.0,9,2,0,4 + 1 + 9 + 1 - 6,9,7,9,8,370.6146074999124,,370.614610599936,375.6343398999888,379.2820006998954,379.2820066999411,380.7990516999271,381.8174783999566,w,9,3.647660799906589,1,Correct,,,,,5.082618794398819,0.05462859815344734,-2.4206385112534443,369218.0,38.945445891214646,0.13774242855091656,-0.3028497258539873,379401.0,370.6178253774512,,380.8008253774512
18,18,16,20,F,0,0,10.0,10,2,0,3 + 1 + 8 - 5 - 1,6,7,5,6,383.334773199982,,383.33477620000485,388.35479199991096,389.5139349999372,389.5139411999844,391.0308847998968,392.0491578999208,e,6,1.1591430000262335,1,Correct,,,,,-40.99300174943198,0.21110274745976332,0.07018925480534532,381938.0,0.5947294738519453,0.07914981337091698,0.04127637550393892,389632.0,383.33782537745117,,391.0318253774512
19,19,16,20,F,0,0,11.0,11,4,0,5 + 8 - 4 - 6 + 9,12,14,12,13,393.5664772999007,,393.5664804999251,398.58639939990826,399.6579450999852,399.6579507999122,401.1751902999822,402.1935396000045,w,12,1.0715457000769677,1,Correct,,,,,-4.739346265965504,0.11889077076025933,0.7772458926627488,392169.0,-5.134878728577213,-0.15216427650175413,0.6957374885623175,399777.0,393.56882537745116,,401.17682537745117
20,20,16,20,F,0,0,12.0,12,1,0,7 - 1 + 9 + 1 - 1,15,15,13,14,403.7105441999156,,403.7105470999377,408.73115289991256,409.5379062999273,409.5379124999745,411.0547264999477,412.073063799995,q,15,0.8067534000147134,1,Correct,,,,,9.069537931263742,0.16028024709266986,-1.6460125178747185,402314.0,6.143773599429167,-0.4298745791098222,0.0739910749699626,409656.0,403.7138253774512,,411.0558253774512
21,21,16,20,F,0,0,13.0,13,2,0,7 + 6 + 8 + 1 + 1,23,21,22,23,413.5901726000011,,413.5901943999343,418.61003149999306,419.3859903999837,419.385996399913,420.9028871000046,421.9206529000076,e,23,0.7759588999906555,1,Correct,,,,,-0.307987786999,0.36843123923473353,0.3379752561034093,412193.0,9.094522657317032,0.06617879969568818,-0.08208767705606679,419504.0,413.59282537745116,,420.9038253774512
22,22,16,20,F,0,0,14.0,14,4,0,2 + 9 - 4 + 8 + 7,22,23,22,21,423.4376246999018,,423.43762769992463,428.4579449999146,429.353990899981,429.35399639990646,430.8710227999836,431.8892504998949,w,22,0.8960459000663832,1,Correct,,,,,11.316194993012354,0.18871383682763865,0.15105654234641275,422041.0,-31.470797846347665,0.12830046376549697,0.3252747023133815,429472.0,423.4408253774512,,430.87182537745116
23,23,16,20,F,0,0,15.0,15,4,0,7 + 8 - 9 + 6 - 3,9,8,7,9,433.4064713999396,,433.40647439996246,438.4267870999174,440.8261185999727,440.8261242998997,442.3431528999936,443.3646369999042,w,7,2.3993315000552684,0,Incorrect,,,,,-12.87311827811168,0.12552846556682828,-0.1099155432343828,432010.0,-15.38675794323277,-0.07416952648264186,0.6658481126936557,440948.0,433.40982537745117,,442.34782537745116
24,24,16,20,F,0,1,16.0,0,3,0,2 + 1 + 9 - 5 + 6,13,11,14,13,465.1955242999829,,465.1955266000005,470.21587919991,470.9778331998969,470.9778383999365,472.4946833999129,473.512953999918,e,13,0.7619539999868721,1,Correct,,,,,-6.979595965657218,0.30220784376104803,0.09498242275782598,463799.0,-6.228939652038672,-0.15902580029268787,-0.021411080976642793,471096.0,465.19882537745116,,472.4958253774512
