,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,10,21,f,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,15,14,56.78566789999604,,56.78566990001127,62.0118401000509,69.30173330008984,69.30173960002139,70.8188494000351,71.84189759998117,w,15,7.289893200038932,0,Incorrect,,,,,-34.471197292264975,1.5394199351526812,-1.3313197086895716,55968.0,42.04343530032299,1.2174108973583873,-24.920762829471,69797.0,56.992269040531376,,70.82126904053136
1,1,10,21,f,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,11,12,10,73.35852010000963,,73.35852310003247,78.38036319997627,80.51770860003307,80.51771490008105,82.03450379997957,83.05401860002894,w,12,2.1373454000568017,1,Correct,,,,,14.52366666730787,0.7884881490427684,-17.50699414102307,72336.0,-13.354341226646122,2.601180626076374,-1.1177427064767107,81010.0,73.36026904053136,,82.03426904053137
2,2,10,21,f,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,12,11,10,84.57161400001496,,84.57162050006445,89.59136940003373,93.2137042999966,93.21371100004762,94.7306830000598,95.74773659999482,e,10,3.62233489996288,0,Incorrect,,,,,49.189870341291595,0.25020945026957264,0.3521717346968982,83547.0,-16.871057730871474,1.0674317015847894,0.6242610457541851,93704.0,84.57126904053136,,94.72826904053136
3,3,10,21,f,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,5,7,6,97.26444010005798,,97.26444310008084,102.28335210005751,103.84560930007136,103.84561550000215,105.36195869999938,106.37934890005272,w,7,1.5622572000138462,1,Correct,,,,,14.71743325671335,-0.976418654017225,-0.9398409816272464,96239.0,-11.990352032032341,1.8067682161243575,0.1239227501278104,104335.0,97.26326904053137,,105.35926904053136
4,4,10,21,f,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,22,21,20,107.89604670007247,,107.8960496999789,112.91486280004028,114.2537394000683,114.25374580000062,115.7711588999955,116.78907300007997,e,20,1.3388766000280157,1,Correct,,,,,4.016010679762925,-0.06706982948355389,-0.08565433701285485,106871.0,-18.014741377835335,1.5597042801927845,0.03350531489871367,114745.0,107.89526904053136,,115.76926904053137
5,5,10,21,f,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,10,9,11,118.30679930001496,,118.30680280004162,123.32756570004858,124.5576471000677,124.55765370000154,126.07448830001522,127.09244440007024,e,11,1.2300814000191167,1,Correct,,,,,-9.67182424592733,1.9979087037002952,-0.024205865140068727,117283.0,6.363927473903981,0.1432359320754557,0.23117869198771035,125048.0,118.30726904053137,,126.07226904053137
6,6,10,21,f,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,23,22,128.6094636999769,,128.609466599999,133.63028969999868,136.41375010006595,136.4137563999975,137.93057299999057,138.94848340004685,q,21,2.78346040006727,1,Correct,,,,,10.162278626668432,0.2269869931388513,0.3067556407367691,127586.0,-13.071228522211461,-2.1845331997266673,3.764270548096542,136904.0,128.61026904053136,,137.92826904053138
7,7,10,21,f,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,24,22,140.46538910001982,,140.46539240004495,145.48500380001497,148.7495817000745,148.74958800000604,150.26638550008647,151.28433060005773,e,22,3.264577900059521,0,Incorrect,,,,,38.64830169995361,1.5496841247616473,-0.45975318282312516,139441.0,-3.8953398539041375,1.03760916121806,1.2022981459634594,149240.0,140.46526904053138,,150.2642690405314
8,8,10,21,f,0,0,0.0,0,3,0,7 + 1 + 9 + 5 - 6,16,16,14,15,162.73836369998753,,162.7383721000515,167.76469189999625,168.99757900007535,168.9975854000077,170.51396700006444,171.53116900008172,q,16,1.2328871000790969,1,Correct,,,,,8.213951556585181,-0.46435916372001884,-0.13865153347911185,161721.0,49.591548821902904,0.49636698785858435,-0.10807888713850655,169487.0,162.74526904053138,,170.51126904053137
9,9,10,21,f,0,0,1.0,1,4,0,3 + 8 - 5 + 9 - 7,8,6,8,7,173.04790360003244,,173.04790700005833,178.06710720004048,179.3815473000286,179.38155440008268,180.8984246000182,181.9163323000539,w,8,1.3144400999881327,1,Correct,,,,,66.54659899263419,-1.2862325197025974,0.48001629748192176,172023.0,2.908017601082099,1.9907233392247878,-0.6217581371876673,179872.0,173.04726904053138,,180.8962690405314
10,10,10,21,f,0,0,2.0,2,3,0,6 - 1 + 7 - 8 + 9,13,11,12,13,183.4336559000658,,183.43365890008863,188.4541025999933,190.36559729999863,190.36560350004584,191.88273940002543,192.90109300008044,e,13,1.911494700005278,1,Correct,,,,,-52.08312130895205,-0.4537810160041058,-0.5708831506267065,182410.0,-6.127882742543391,1.908164075113671,-0.01690515915030244,190857.0,183.43426904053138,,191.88126904053138
11,11,10,21,f,0,0,3.0,3,2,0,3 + 1 + 8 - 5 - 1,6,5,6,7,194.4184222000185,,194.41842520004136,199.4380257000448,200.39750900003128,200.3975152000785,201.9141263000201,202.93230730004143,w,6,0.9594832999864592,1,Correct,,,,,-30.7585760743381,3.2899899864595223,-0.038412097434042725,193394.0,-53.548197703557754,-2.1009868563408514,-0.182113955338292,200888.0,194.41826904053138,,201.91226904053138
12,12,10,21,f,0,0,4.0,4,2,0,4 + 9 + 1 - 7 - 1,6,6,5,8,204.44965530000627,,204.44965820002835,209.47008030000143,211.06139310006984,211.06139950000207,212.57801689999172,213.59679219999816,e,8,1.5913128000684085,0,Incorrect,,,,,-27.058895862490658,1.2784545092159139,0.11762235189402004,203426.0,-2.923629461905308,1.0009267706387668,0.003918502023874559,211552.0,204.45026904053137,,212.57626904053137
13,13,10,21,f,0,0,5.0,5,4,0,2 + 9 - 4 + 8 + 7,22,21,23,22,215.11414269998204,,215.11414570000488,220.134389200015,222.09349810006097,222.09350409999024,223.61005930008832,224.6280747000128,w,23,1.959108900045976,0,Incorrect,,,,,-17.66046926239584,-1.3961609818861973,-0.2913437426693388,214090.0,0.297897961627843,-1.8240808397042176,-0.16434906991992793,222584.0,215.11426904053138,,223.60826904053138
14,14,10,21,f,0,0,6.0,6,1,0,7 - 1 + 9 + 1 - 1,15,14,13,15,226.1458056999836,,226.1458088000072,231.1661314000376,232.89356680004852,232.89357279997785,234.4106053999858,235.4287644000724,e,15,1.727435400011018,1,Correct,,,,,1.2877406321818068,1.1875800888389385,0.30418997414191273,225122.0,1.0860764972770713,0.10007391808589361,-0.1886387360698718,233385.0,226.1462690405314,,234.40926904053137
15,15,10,21,f,0,0,7.0,7,4,0,2 + 9 - 4 + 8 + 7,22,21,22,23,236.9464402000885,,236.9464436999988,241.96686270006467,242.9415426000487,242.9415484999772,244.4584248000756,245.47645309998188,q,21,0.9746798999840394,0,Incorrect,,,,,29.37691294694753,-1.0798984111126195,0.049626170146153115,235923.0,5.825266363192793,-0.7845577535213231,-0.06909163556768494,243432.0,236.94726904053138,,244.45626904053137
16,16,10,21,f,0,0,8.0,8,3,0,2 + 1 + 9 - 7 + 6,11,13,11,12,246.9937963000266,,246.99379920004867,252.0140159000876,254.0615241000196,254.0615304000676,255.57838600000832,256.5964589000214,w,11,2.0475081999320537,1,Correct,,,,,13.26961045910935,-0.09994261886823175,0.08048085179716091,245970.0,17.626344358178187,-0.4106667859429898,1.5463331664095283,254552.0,246.99426904053138,,255.57626904053137
17,17,10,21,f,0,0,9.0,9,4,0,4 + 7 + 8 - 3 + 9,25,24,25,26,258.11386200005654,,258.1138652000809,263.1342089000391,265.1415028000484,265.14150999998674,266.6586257000454,267.676571500022,q,24,2.0072939000092447,0,Incorrect,,,,,4.0653813963719365,-0.4883346099902468,-0.07974679118495209,257090.0,28.313321383986384,-0.6008554686662997,-0.1721792280943384,265632.0,258.1142690405313,,266.65626904053136
