,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,28,21,Female,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,14,15,79.55298099992797,,79.55298309994396,84.65137829992454,93.8129110999871,93.81291709991638,95.32998819998464,96.3539222999243,e,15.0,9.16153280006256,0,Incorrect,,,,,20.748300159908883,0.29918725058236495,-0.09192864280972213,130939.0,,,,,64.15462397495004,,
1,1,28,21,Female,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,10,12,11,97.87135109992232,,97.87135409994517,102.89423839992378,107.99705839995296,107.99706409999636,109.5138588999398,110.5339731000131,w,12.0,5.102820000029169,1,Correct,,,,,-9.407253213948515,0.11256742909182105,-0.17740860589855956,133480.0,,,,,66.69562397495004,,
2,2,28,21,Female,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,10,12,11,112.05178540002088,,112.05179009994026,117.07166169991253,127.58142770000268,127.58143419993576,129.09860049991403,130.11684479995165,w,12.0,10.509766000090169,1,Correct,,,,,-23.846422432155492,-0.07341287033747479,0.15501621661423748,132472.0,20.94537053419957,-1.6095789938214398,-0.22121556273437415,149191.0,65.68762397495006,,82.40662397495005
3,3,28,21,Female,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,7,6,5,131.63367599993944,,131.63367899996229,136.6525242999196,141.94083199999295,141.94083809992298,143.45759999996517,144.47549310000613,e,5.0,5.2883077000733465,0,Incorrect,,,,,-12.779709929038445,0.06299172481731308,0.18419305521531637,180585.0,,,,,113.80062397495006,,
4,4,28,21,Female,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,22,21,20,145.9929638999747,,145.9929667999968,151.0130053999601,156.86885929992422,156.8688652999699,158.3854540999746,159.40328560001217,w,21.0,5.855853899964131,0,Incorrect,,,,,10.438578476218929,0.3018079928493882,-0.04634464558890805,256230.0,,,,,189.44562397495008,,
5,5,28,21,Female,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,10,11,9,160.9205757000018,,160.92057919991203,165.94098830001894,173.41299250000156,173.41299819992855,174.9300559000112,175.9481253999984,q,10.0,7.472004199982621,0,Incorrect,,,,,-18.062121373808832,0.013952819383704185,-0.02894269568864427,261250.0,,,,,194.46562397495006,,
6,6,28,21,Female,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,177.46529859991278,,177.4653013999341,182.48584719991777,185.19688990002032,185.19689569994807,186.71405559999403,187.7320840000175,e,23.0,2.7110427001025528,0,Incorrect,,,,,-3.207730294165832,-0.012031601978010453,0.4709982274530784,266260.0,,,,,199.47562397495005,,
7,7,28,21,Female,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,22,24,189.24933509994293,,189.24933809996585,194.2689010999165,198.74087819992565,198.7408837999683,200.25755520001985,201.27545820001976,w,22.0,4.471977100009099,0,Incorrect,,,,,2.6751084654076536,-0.4704090340005411,0.3359908404325207,267797.0,,,,,201.0126239749501,,
8,8,28,21,Female,0,0,0.0,0,3,0,3 + 8 + 1 + 5 - 9,8,8,9,7,219.10075149999463,,219.10075579991096,224.1212450999301,229.14904950000343,229.1490526999114,230.66554089996492,231.68853889999448,,,,0,Too Slow!,,,,,,,,,,,,,,,
9,9,28,21,Female,0,0,1.0,1,1,0,2 + 1 + 1 + 7 + 1,12,12,11,14,233.2055457999232,,233.2055486999452,238.22517589991912,240.0127119999379,240.01271779998208,241.529732999974,242.5480057999957,q,12.0,1.7875361000187695,1,Correct,,,,,,,,,,,,,,,
10,10,28,21,Female,0,0,2.0,2,2,0,4 + 9 - 7 + 1 - 1,6,5,8,6,244.0652560999152,,244.065259099938,249.0856270999648,253.5327951000072,253.5328009999357,255.0498202999588,256.0678608999588,e,6.0,4.447168000042439,1,Correct,,,,,,,,,,,,,,,
