,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,22,18,f,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,15,14,441.27496249997057,,441.2749646999873,446.5974810999469,447.5515763000003,447.5515820999863,449.0685140999849,450.0922816999955,q,16,0.9540952000534162,1,Correct,,,,,20.877584593424597,-1.4137923078515602,2.1995542747600934,232072.0,20.600649445919238,-0.32620736034246,-0.3173601289627701,239567.0,441.57896376997667,,449.0739637699767
1,1,22,18,f,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,10,11,12,451.6202108999714,,451.6202154999482,456.6429290999658,457.4234862999874,457.4234922999749,458.9404167999746,459.9582000999944,e,12,0.7805572000215761,1,Correct,,,,,18.678948645489484,-1.7250206121125853,-0.20417785846867575,242117.0,-9.676354453367885,-2.007071768057469,-0.2636040219801026,249433.0,451.6239637699766,,458.93996376997666
2,2,22,18,f,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,10,11,12,461.4760968000046,,461.4761024999898,466.49600149999605,467.3354280999629,467.3354336999473,468.85220939997816,469.8693221999565,e,12,0.8394265999668278,1,Correct,,,,,18.48462766242265,-0.5518235704236494,-0.5473928204842275,251970.0,-9.19029752711774,0.16705469905717063,-0.3756938567458543,259344.0,461.47696376997663,,468.8509637699766
3,3,22,18,f,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,5,6,7,471.3858819999732,,471.3858849999961,476.4048628999735,477.1113423999632,477.1113478999469,478.6280299999635,479.6452219999628,e,7,0.7064794999896549,1,Correct,,,,,-35.165685407874975,-0.6046464897459742,0.2157899716428302,261879.0,6.71994869233615,0.36888028979466636,0.6454538247021202,269120.0,471.3859637699767,,478.62696376997667
4,4,22,18,f,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,20,22,481.1619569999748,,481.1619598999969,486.1809608999756,486.9754993999959,486.9755060999887,488.4928626999608,489.5098900999874,w,20,0.7945385000202805,1,Correct,,,,,0.35029760488309414,0.8962008523631457,7.960275366592425,271655.0,-4.7668447421422115,0.7139722699956446,-0.08439709411750629,278984.0,481.16196376997664,,488.4909637699766
5,5,22,18,f,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,10,9,11,491.0274350999971,,491.0274380999617,496.0472656999482,496.7836780999787,496.78368399996543,498.3007019999786,499.31859619996976,e,11,0.736412400030531,1,Correct,,,,,-36.4637522842421,0.14060359122788846,0.051047796296768144,281522.0,-24.19278911067264,-0.02510673843832656,-0.2508680148433573,288793.0,491.0289637699766,,498.29996376997667
6,6,22,18,f,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,22,21,23,500.8354314999888,,500.8354344999534,505.8559688999667,506.43150439998135,506.43151029996807,507.9487704999629,508.9666058999719,w,21,0.5755355000146665,1,Correct,,,,,14.637204148934048,0.8424193507177957,0.07887682758831671,291330.0,10.545194365989055,0.2787948246450451,0.9637440891806235,298441.0,500.8369637699766,,507.9479637699766
7,7,22,18,f,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,22,24,510.4835058999597,,510.4835087999818,515.5031336999964,516.1834953999496,516.1835013999953,517.700531599985,518.7185118999914,e,24,0.6803616999532096,1,Correct,,,,,15.39812227945483,-0.29338476074522557,-0.7862342125281052,300978.0,-0.5028769018598593,-0.331546773296334,0.24927398617242025,308193.0,510.4849637699766,,517.6999637699766
8,8,22,18,f,0,0,0.0,0,3,0,7 + 1 + 9 + 5 - 6,16,14,16,15,537.5186048999894,,537.5186100999708,542.5411914999713,544.1034375999589,544.1034438999486,545.6199692999944,546.6369864000008,w,16,1.562246099987533,1,Correct,,,,,-6.384838417429153,1.171015472731221,-0.8121000941364978,328015.0,-29.932947572656577,-0.07417268158226697,-0.061398809002949584,336111.0,537.5219637699767,,545.6179637699767
9,9,22,18,f,0,0,1.0,1,4,0,5 + 6 - 4 + 7 + 9,23,23,24,25,548.1538170999847,,548.1538202999509,553.1727733999724,553.7193831999903,553.7193886999739,555.2361681999755,556.2541945999837,q,23,0.5466098000179045,1,Correct,,,,,0.20570630144180768,-0.030599077513616457,3.456018733908055,338647.0,-7.447058759435951,0.11238152699012005,-0.9699218979471569,345729.0,548.1539637699766,,555.2359637699766
