,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,30,19,female,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,15,14,96.58793470007367,,96.58793680008966,101.61736520007253,103.3122854999965,103.31229130004068,104.82980700000188,105.85288840008434,q,16,1.6949202999239787,1,Correct,,,,,12.039100323138344,1.3574018789841347,0.2093933897329241,66380.0,-57.8483204641371,-3.20940752957155,-0.07355661794633006,74616.0,96.60170777404619,,104.8377077740462
1,1,30,19,female,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,12,10,11,107.37014540005477,,107.37014830007683,112.3925251000328,113.888222000096,113.88822770002298,115.40533900004812,116.4237611000426,q,12,1.4956969000631943,1,Correct,,,,,5.991888773427696,5.248185271746554,0.11189368054234139,77155.0,-13.2739375441748,-0.6808449082999068,0.059259963727020804,85187.0,107.3767077740462,,115.40870777404619
2,2,30,19,female,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,11,12,10,117.94194300007076,,117.94194759998936,122.96188100008294,124.36811810010111,124.36812370002735,125.88529600005133,126.90350200003012,w,12,1.4062371000181884,1,Correct,,,,,-3.0523927240062605,-0.12897312641895198,-0.46661199819028987,87725.0,3.5350918679474397,-3.510404217292489,0.4190021491950304,95666.0,117.94670777404619,,125.88770777404619
3,3,30,19,female,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,6,5,7,128.4204269000329,,128.42042990005575,133.43956690002233,137.96001869998872,137.96002390002832,139.47633760003373,140.4954656000482,q,6,4.520451799966395,0,Incorrect,,,,,-68.45998735097615,-4.201836669286468,-0.23435637524594943,98202.0,33.450215849314546,0.6117125852752459,0.24070697623512993,109258.0,128.4237077740462,,139.47970777404618
4,4,30,19,female,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,20,21,22,142.01268630009145,,142.01268929999787,147.0319073999999,148.3201622000197,148.32016770006155,149.8378094000509,150.8550164999906,q,20,1.2882548000197858,1,Correct,,,,,2.4537851282625205,2.104051260138746,3.589414457339183,111795.0,-0.6257399111106636,1.4489506554302132,0.4619582369136812,119618.0,142.01670777404618,,149.8397077740462
5,5,30,19,female,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,9,10,11,152.37216170004103,,152.37216450006235,157.3926490000449,158.83222570002545,158.83223140006885,160.34938310005236,161.36751770006958,e,11,1.4395766999805346,1,Correct,,,,,4.212076498166468,-0.19139008258846957,-0.12573570884888463,122155.0,8.90204219177302,-1.9476328188578158,0.20906597324633802,130130.0,152.3767077740462,,160.3517077740462
6,6,30,19,female,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,22,23,21,162.88470350007992,,162.88470669998787,167.9053898000857,169.01602650003042,169.01603220007382,170.5323958999943,171.55017020006198,q,22,1.1106366999447346,0,Incorrect,,,,,-4.940040249795512,-1.5029748364396163,0.009663467486251243,132668.0,7.424278580481353,2.7816340446327708,-0.172969927782757,140313.0,162.8897077740462,,170.53470777404618
7,7,30,19,female,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,24,23,22,173.06744370004162,,173.0674467000645,178.08709600009024,179.40797659999225,179.40798160003033,180.92485469998792,181.9426766000688,w,23,1.3208805999020117,0,Incorrect,,,,,22.938130809692126,-2.827224166980372,-0.12434900782518499,142850.0,15.273291031651318,-1.2843173935191707,0.17190324377584343,150706.0,173.0717077740462,,180.92770777404618
8,8,30,19,female,0,0,0.0,0,3,0,6 + 8 + 7 + 1 - 9,13,13,15,14,197.0624230999965,,197.06242610001937,202.08283840003423,205.1919657000108,205.1919718000572,206.7086195000448,207.7257698000176,q,13,3.109127299976535,1,Correct,,,,,7.946711710704657,-0.6140944827124812,-0.3241783077472764,166846.0,7.277419480724137,-0.2948737073371248,-0.12970775546474522,176488.0,197.0677077740462,,206.7097077740462
9,9,30,19,female,0,0,1.0,1,1,0,4 + 9 + 1 - 1 - 1,12,13,12,11,209.2428682000609,,209.2428713000845,214.2615780000342,215.6559852000792,215.6559909000061,217.17335070006084,218.1914731001016,w,12,1.3944072000449523,1,Correct,,,,,-38.71837579613834,2.3423214246958146,-0.02146310994581624,179024.0,12.745027441916104,-5.194938042916608,0.4835875192945651,186954.0,209.2457077740462,,217.1757077740462
10,10,30,19,female,0,0,2.0,2,4,0,3 + 8 - 5 + 9 - 7,8,7,6,8,219.70854960009456,,219.70855260000096,224.7290447000414,228.04809150006625,228.0480973999948,229.5650482000783,230.58300710003823,e,8,3.3190468000248075,1,Correct,,,,,13.700822961024594,-3.357350171546699,-0.6697213661797208,189492.0,-18.596536178079496,3.128255668876754,1.390794354894335,199346.0,219.71370777404618,,229.5677077740462
11,11,30,19,female,0,0,3.0,3,1,0,3 + 1 + 8 + 1 + 1,14,12,14,13,232.10026560002007,,232.1002685000421,237.119930200046,238.36798020009883,238.3679861000273,239.88487519999035,240.90328950004184,w,14,1.2480500000528991,1,Correct,,,,,9.843538173209284,-2.583836976126996,-1.1291266636320536,201882.0,11.472000661205655,-0.40124969162092583,0.41590252327868305,209666.0,232.1037077740462,,239.8877077740462
12,12,30,19,female,0,0,4.0,4,1,0,5 + 6 + 1 + 1 + 1,14,14,16,15,242.4204246000154,,242.420427700039,247.4393613000866,248.63217490003444,248.63218060007785,250.14946029998828,251.16761980007868,q,14,1.19281359994784,1,Correct,,,,,-3.578368828137199,2.1852933950733586,0.0450669219222779,212202.0,18.113654179759997,-6.714464151375552,0.2815185931931947,219930.0,242.4237077740462,,250.1517077740462
13,13,30,19,female,0,0,5.0,5,3,0,6 - 1 + 7 - 8 + 9,13,13,11,12,252.68488930002783,,252.6848923000507,257.70554660004564,258.8080624000868,258.8080677000107,260.3247712000739,261.3428822000278,q,13,1.1025158000411466,1,Correct,,,,,-0.13167106932775363,-4.984885485479364,-0.4077058409175818,222468.0,-22.360910441884325,-4.456831134847079,-0.6479947656978058,230105.0,252.68970777404618,,260.32670777404616
14,14,30,19,female,0,0,6.0,6,2,0,4 + 8 + 1 + 1 - 5,9,9,8,11,262.8602399000665,,262.8602434000932,267.8799776000669,268.95196120010223,268.9519669000292,270.4688846000936,271.4867135999957,q,9,1.0719836000353098,1,Correct,,,,,23.632731758559398,-5.355622301370275,-0.14651158691423039,232643.0,33.4994767962556,3.2439029130947894,0.0892484700318934,240249.0,262.86470777404617,,270.47070777404616
15,15,30,19,female,0,0,7.0,7,2,0,3 + 8 - 5 + 1 + 1,8,8,6,9,273.0036247000098,,273.0036278000334,278.0233806000324,279.04809250007384,279.0480985000031,280.56502189999446,281.58323470002506,q,8,1.0247119000414386,1,Correct,,,,,31.869353151258853,-3.0388291272174577,-0.6099195602525511,242786.0,-27.589888877466098,-3.1675840329618126,0.06658726734282627,250346.0,273.0077077740462,,280.5677077740462
16,16,30,19,female,0,0,8.0,8,1,0,8 + 1 + 1 + 1 - 4,7,5,8,7,283.10034270002507,,283.1003458000487,288.12003250001,289.2879516000394,289.287957200082,290.8049922999926,291.82330410007853,e,7,1.167919100029394,1,Correct,,,,,1.4846817521817108,-1.1152599457895533,0.006461574322804253,252882.0,-20.548135531483563,-7.973354743268644,0.46016552943528866,260586.0,283.1037077740462,,290.8077077740462
17,17,30,19,female,0,0,9.0,9,4,0,8 + 4 + 7 - 5 - 6,8,7,9,8,293.3404983000364,,293.34050130005926,298.36123250005767,299.6719433000544,299.6719490000978,301.18882070004474,302.2066889000125,e,8,1.3107107999967411,1,Correct,,,,,12.447169901943678,-1.1153084467413379,0.09790628156077075,263124.0,3.1036965049878074,-0.34158826626412164,0.16424063825722923,270969.0,293.3457077740462,,301.1907077740462
18,18,30,19,female,0,0,10.0,10,4,0,5 + 6 - 4 + 7 + 9,23,23,25,24,303.7240333000664,,303.7240363000892,308.74454620003235,311.1358127000276,311.13581880007405,312.6528506000759,313.67108290002216,q,23,2.391266499995254,1,Correct,,,,,66.65470991472918,-3.718481454374171,0.02308495646319475,273507.0,25.86359676468244,0.012947716489311034,-4.279425181137458,282433.0,303.7287077740462,,312.6547077740462
