,Unnamed: 0,id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,0,9,19,f,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,14,15,89.2234966000542,,89.22349859995302,94.48522499995306,96.1874889000319,96.18749459995888,97.70441050000954,98.72807349998038,w,14.0,1.702263900078833,0,Incorrect,,,,,-2.3562398540772804,0.2797826045887781,0.08782335802060359,111398.0,-21.900383279485304,-0.3641766023244961,0.2940474762800571,119641.0,89.46469532650956,,97.70769532650957
1,1,9,19,f,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,10,11,12,100.24542140006088,,100.24542449996808,105.26788930001204,113.4435996999964,113.4436057000421,114.96059000003152,115.98053950001486,e,12.0,8.175710399984382,1,Correct,,,,,5.511442467109839,0.14026012503246887,0.12943882618643876,122181.0,-1.184261975497197,-0.1256015598826199,0.05072878330631303,136893.0,100.24769532650956,,114.95969532650956
2,2,9,19,f,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,12,10,11,117.49859760003164,,117.4986196999671,122.51837639999576,123.24351119995116,123.24351689999456,124.7602100999793,125.77737030002754,q,12.0,0.7251347999554127,1,Correct,,,,,23.54099573641517,-0.8029924741729633,1.6805247860384291,139431.0,-0.8066987142555111,-0.32544539505956216,-0.1701716666949591,146690.0,117.49769532650957,,124.75669532650956
3,3,9,19,f,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,7,6,5,127.29410549998283,,127.29410930001175,132.3130079000257,134.0756592999678,134.0756648000097,135.59224799997173,136.60929639998358,q,7.0,1.762651399942115,1,Correct,,,,,2.238260694628929,0.12254791488205097,0.12703280529330963,149226.0,57.15065126475814,0.2983191331636226,1.2650776994571027,157522.0,127.29269532650956,,135.58869532650954
4,4,9,19,f,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,20,21,22,138.12610300001688,,138.126106300042,143.14464529999532,145.56348050001543,145.56348590005655,147.0800841000164,148.098242499982,w,21.0,2.418835200020112,0,Incorrect,,,,,2.3242621924857323,0.6734652983346705,-5.414605861074449,160058.0,7.823450872346954,0.15763767543894325,0.18791471454260877,169011.0,138.12469532650954,,147.07769532650954
5,5,9,19,f,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,9,10,11,149.61534909997135,,149.61535239999648,154.63557719998062,162.44349970004987,162.44350549997762,163.9600827000104,164.97964040003717,w,10.0,7.807922500069253,0,Incorrect,,,,,18.475761539953762,0.37630355031773277,-0.31637476253426966,171548.0,-13.468033459901381,-0.22828146567253604,0.1564380958548801,185892.0,149.61469532650955,,163.95869532650954
6,6,9,19,f,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,22,23,21,166.49646379996557,,166.49646669998765,171.5172014000127,173.37940420000814,173.3794108000584,174.89620349998586,175.91409209999256,e,21.0,1.8622027999954296,1,Correct,,,,,15.327047792571769,0.08460297788939641,0.1584625028886073,188430.0,-0.6883603068292992,-0.10839031393287879,-0.07828518743299373,196827.0,166.49669532650955,,174.89369532650954
7,7,9,19,f,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,22,23,24,177.4314461000031,,177.4314494000282,182.4507271000184,187.5393873000285,187.5393930999562,189.05627379997168,190.0747889999766,e,24.0,5.088660200010054,1,Correct,,,,,6.706484802100082,0.4175513985550543,0.2825838423586302,199364.0,22.729734994985286,-0.21368665600919012,-0.04445082902214237,210987.0,177.43069532650955,,189.05369532650954
8,8,9,19,f,0,0,0.0,0,3,0,4 + 8 - 9 + 1 + 7,11,11,9,13,224.9866091000149,,224.98661589995027,230.0102113999892,231.4672253000317,231.467230899958,232.9835044000065,234.00093720003497,e,13.0,1.4570139000425115,0,Incorrect,,,,,13.382141774127257,-0.26650088993447785,-0.23338029847712027,246923.0,-20.99455815625895,-0.47873208174754733,0.18399255343808774,254914.0,224.98969532650955,,232.98069532650953
9,9,9,19,f,0,0,1.0,1,1,0,8 + 1 + 1 + 1 - 4,7,8,5,7,235.5180383999832,,235.51804130000528,240.5364307999844,244.6593331999611,244.6593392000068,246.1761272000149,247.1943158999784,e,7.0,4.122902399976738,1,Correct,,,,,3.5375868536255197,0.21747002520957537,0.1337862926694342,257449.0,3.880021148953883,-0.08234544322760584,0.2286631815825153,268107.0,235.51569532650956,,246.17369532650957
