,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,6,21,f,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,14,16,15,128.20521330001066,,128.20521540002665,133.23352319997502,153.44133860000875,153.44134479999775,154.95832819998031,155.97916420002002,w,16.0,20.207815400033724,1,Correct,0,,,,,-3.0179480978982376,1.3416243977805635,-0.19049968060067535,104895.0,20.87849555498449,0.2208209860021202,3.816814145594721,131641.0,128.22262787249838,,154.96862787249836
1,6,21,f,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,11,12,10,157.4956621999736,,157.4956652999972,162.5170360999764,169.16916049999418,169.16916659998242,170.68585820001317,171.70391009998275,w,12.0,6.652124400017783,1,Correct,0,,,,,8.081834936202359,4.566755992509808,-1.355268577999718,134179.0,7.268104310151705,5.863915578436578,-0.26540357029137285,147365.0,157.50662787249837,,170.69262787249838
2,6,21,f,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,10,12,11,173.22199920000276,,173.22200549999252,178.2418620000244,182.4813341000117,182.48133979999693,183.99833889998263,185.016834900016,w,12.0,4.239472099987324,1,Correct,0,,,,,-27.327125896770816,-0.0010980945721552615,0.02696187590310828,149904.0,24.279099218236745,3.344875447317574,-0.5212947750868713,160678.0,173.23162787249836,,184.00562787249837
3,6,21,f,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,6,7,5,186.53401980001945,,186.5340227999841,191.5542889999924,196.2493366000126,196.24934249999933,197.7650245000259,198.783824299986,e,5.0,4.695047600020189,0,Incorrect,0,,,,,-10.009097565931249,-0.8317063808368239,-0.1179902905782908,163216.0,10.257020893136552,0.40806636359851334,10.56671396744615,174445.0,186.54362787249838,,197.77262787249836
4,6,21,f,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,22,20,200.3002859000117,,200.30028879997556,205.3199547000113,209.0493779000244,209.04938380001116,210.5664683000068,211.5845862000133,w,22.0,3.729423200013116,0,Incorrect,0,,,,,5.711189448196221,-0.2871808942558465,-1.6682908831748122,176981.0,6.5019875086765,2.050756239255623,13.262849557955134,187246.0,200.30862787249836,,210.57362787249838
5,6,21,f,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,10,11,9,213.10154840000905,,213.1015513999737,218.1224133999785,221.92918640002608,221.92919260001509,223.4461016000132,224.4640227999771,w,11.0,3.806773000047542,1,Correct,0,,,,,6.165003223545304,-6.497635524826771,-16.953735668508617,189784.0,22.022171243273675,2.505654072483924,0.48630969284368497,200126.0,213.11162787249836,,223.45362787249837
6,6,21,f,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,225.98110620002265,,225.981109299988,231.00148889998675,235.5533967000083,235.5534028999973,237.07054599997355,238.0883160000085,e,23.0,4.551907800021581,0,Incorrect,0,,,,,-17.155695560734955,1.0289537458572493,-0.21312931578477778,202663.0,7.472438613803874,-6.329708236634582,-8.686486618906299,213750.0,225.99062787249838,,237.07762787249837
7,6,21,f,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,22,23,24,239.60527559998445,,239.6052786000073,244.62511040002573,251.4493577000103,251.44936369999775,252.96623640001053,253.98393330001272,e,24.0,6.824247299984563,1,Correct,0,,,,,1.910240388929287,1.0187349896078723,-4.209157325476696,216286.0,6.927378487535858,-0.20463626282868042,0.17558464413819874,229646.0,239.61362787249837,,252.97362787249835
8,6,21,f,1,0,0.0,0,1,low,5 + 6 + 1 + 1 + 1,14,14,16,13,383.94303819997,385.9693191000261,387.48448039998766,392.50252759997966,393.67901439999696,393.679018899973,395.19519980001496,396.2114800999989,q,14.0,1.176486800017301,1,+1,1,27.93365633662538,0.37235158729258444,-0.18694193860140684,360630.0,-1.543565832159996,-0.2553763814936545,-0.0786161009501174,364163.0,-31.55791922213646,-10.386188610104162,-3.244030853015354,371873.0,387.4906278724984,383.9576278724984,395.20062787249833
9,6,21,f,1,0,1.0,1,1,high,5 + 9 - 1 + 1 + 1,15,15,13,17,397.72828699997626,399.7551078000106,401.270198800019,406.2892796000233,408.18299830000615,408.183003299986,409.69957080000313,410.7166347000166,q,15.0,1.8937186999828557,1,+10,11,7.814124976202443,-3.553416874007773,-0.20939845412224756,374416.0,11.225770003441301,-1.6224945623807399,0.017550928995209603,377950.0,9.157475809875436,0.9386768625956305,-0.5079126318290319,386377.0,401.27762787249833,397.74362787249834,409.70462787249835
