,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,49,19,m,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,14,15,16,94.20554839994293,,94.20555039995816,99.3720794999972,102.11358579993248,102.11359209998044,103.63039920001756,104.65303569997197,e,16,2.7415062999352813,1,Correct,0,,,,,-13.558828428997442,1.1903619108378498,0.014596918004426973,92688.0,24.948985950340226,-0.8817673387788556,-0.005042300635448083,101968.0,94.35644135946578,,103.63644135946578
1,49,19,m,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,12,10,11,106.1698745000176,,106.16987789992707,111.19138560001738,112.16149089997634,112.16149680002128,113.67841930000576,114.6954190999968,q,12,0.9701052999589592,1,Correct,0,,,,,9.282425308725099,0.0829216927171208,-0.32425445202586145,104508.0,-30.865671416180874,-0.9960853048837697,0.006922756820177067,112012.0,106.17644135946577,,113.68044135946577
2,49,19,m,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,11,12,10,116.23065529996528,,116.23066060000563,121.25039259996264,122.73757739993744,122.7375836999854,124.25498029997108,125.27311730000656,w,12,1.4871847999747845,1,Correct,0,,,,,3.8504045575415375,0.4563235500982312,0.18501044907091369,114567.0,5.3584082377805835,-0.15636867702675694,0.06962114586161894,122589.0,116.23544135946577,,124.25744135946577
3,49,19,m,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,7,6,5,126.79046119994018,,126.79046419996304,131.80935070000123,136.20166609995067,136.20167290000245,137.71844399999827,138.75037159991916,w,6,4.392315399949439,0,Incorrect,0,,,,,-0.9252047914174355,-0.21265110806615084,-0.16640607161338727,125125.0,40.40863973649289,-1.7270963519273623,0.3041185143522487,136066.0,126.79344135946577,,137.7344413594658
4,49,19,m,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,22,20,21,140.26739089994226,,140.26739409996662,145.28663569991477,147.64965549996123,147.6496618000092,149.16678009997122,150.18394040002022,w,20,2.363019800046459,1,Correct,0,,,,,17.923974439495623,1.065955204135955,-0.7154761674363299,138602.0,13.86299221731456,-1.093119746709779,0.2165141580012626,147500.0,140.2704413594658,,149.16844135946576
5,49,19,m,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,11,9,10,151.70099499996286,,151.700998299988,156.72125529998448,157.4176328999456,157.41763919999357,158.9347113999538,159.95295409997925,q,11,0.6963775999611244,1,Correct,0,,,,,-0.915113567211618,0.12128415329063458,0.633030540290139,150037.0,15.288376797541773,0.42600029418011776,0.01472808391362701,157269.0,151.7054413594658,,158.93744135946577
6,49,19,m,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,161.47007719997782,,161.4700806000037,166.490406399942,169.8895535999909,169.88956489996053,171.4076856999891,172.42573659995105,q,21,3.399147200048901,1,Correct,0,,,,,25.90336688330654,-0.3237102113267696,2.238992327667861,159806.0,0.07561772927972044,-1.6625633012039671,-0.06371724845541493,169742.0,161.4744413594658,,171.41044135946578
7,49,19,m,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,22,24,173.94306189997587,,173.94306530000176,178.96267359994818,184.58541479997805,184.58542070002292,186.10227099992332,187.120515699964,e,24,5.62274120002985,1,Correct,0,,,,,37.02158599765745,-0.857749838223425,0.14703917313230863,172278.0,18.590640240632748,-2.175069474096478,0.12419744937331445,184436.0,173.94644135946578,,186.1044413594658
8,49,19,m,1,0,0.0,0,4,high,9 + 4 - 6 + 8 + 7,22,22,24,21,371.1108051999472,373.2001370999496,374.7155849999981,379.7344087000238,380.4627935999306,380.4627995999763,381.9796275999397,382.9969679999631,e,21,0.7283848999068141,0,+0,0,-7.415946365905119,0.4174213565561318,-0.05334362812770532,369515.0,28.885604917130337,0.5554132340373918,0.18231706223978073,373050.0,-8.515692352516247,-0.05482553646745103,-0.1016322184844638,407175.0,374.71844135946577,371.18344135946575,408.84344135946577
9,49,19,m,1,0,1.0,1,3,low,8 - 7 + 9 + 1 + 4,15,14,16,15,384.51373609993607,386.5746583999135,388.0899140000111,393.1083707999205,393.9268039999297,393.9268092999701,395.4429288000101,396.4600876999321,e,15,0.8184332000091672,1,+1,1,6.535348037347631,-0.715959540946292,-0.3219035279588409,382890.0,17.169951598096254,-1.073368533045043,0.14546795523965406,386424.0,-15.562901056660865,-1.0910534984430251,-0.6182369761758801,393775.0,388.09244135946574,384.55844135946575,395.44344135946574
