,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,63,23,F,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,15,16,14,21.41557670000475,,21.415579100023024,26.54278110002633,28.17187700001523,28.171883400005758,29.689049499982502,30.71033030003309,q,15.0,1.6290958999888971,0,Incorrect,0,,,,,19.06546938747294,0.9183804149203372,0.11081070606961685,19734.0,-13.86982732556999,0.4444275800630759,0.6167908211750612,27902.0,21.529432683507814,,29.697432683507813
1,63,23,F,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,11,12,10,32.22704680002062,,32.22705079999287,37.24808150000172,38.46776889998,38.4677759000333,39.98447369999485,41.00290010002209,w,12.0,1.2196873999782838,1,Correct,0,,,,,25.99246199160305,-0.05105727373826685,0.08750598655171604,30439.0,21.250843533511038,-0.7872639592563422,-0.2448824350993215,38194.0,32.23443268350781,,39.989432683507815
2,63,23,F,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,12,10,11,42.52073340001516,,42.52074559999164,47.54010079998989,48.72372060001362,48.72372720000567,50.24083249998512,51.259183200018015,q,12.0,1.1836198000237346,1,Correct,0,,,,,-17.03180582796174,0.24298816112927923,0.12674916500655886,40731.0,2.2922512259175036,-0.5018508345635837,0.4553613479694749,48450.0,42.526432683507814,,50.245432683507815
3,63,23,F,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,5,6,7,52.77659229998244,,52.77659570000833,57.79700610000873,59.779638900014106,59.77964670001529,61.29624049999984,62.31344430003082,e,7.0,1.9826328000053763,1,Correct,0,,,,,-31.44215413119492,0.6595787151081893,-0.5121625580857225,50988.0,-35.43101385866797,-3.340645587192583,-0.12730093093140704,59504.0,52.78343268350781,,61.29943268350781
4,63,23,F,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,20,22,63.83031210000627,,63.8303159000352,68.84924280003179,70.37182210001629,70.37182870000834,71.88899960002163,72.9059781000251,w,20.0,1.5225792999844998,1,Correct,0,,,,,-47.645562206606165,-0.8033781894089032,0.28605370213716563,62040.0,-13.905534304948024,-14.87980579391446,0.5725318736349996,70097.0,63.83543268350781,,71.8924326835078
5,63,23,F,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,11,9,10,74.42353259999072,,74.4235363000189,79.44285910000326,82.5318442999851,82.53185070003383,84.04925260000164,85.06699259998277,q,11.0,3.0889851999818347,1,Correct,0,,,,,8.251109006699814,-4.176411274737382,-1.492500949138968,72634.0,-0.9833111515006365,-1.5691366540817713,-0.12481647271547525,82258.0,74.42943268350781,,84.05343268350781
6,63,23,F,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,23,22,86.58402650000062,,86.58403010002803,91.60511290002614,94.955660000036,94.95566650002728,96.47270149999532,97.49103440000908,q,21.0,3.3505471000098623,1,Correct,0,,,,,33.04628935069785,1.016071997983512,-0.04133399382475167,84796.0,-0.8277971777090531,-1.8312083692316419,0.036436416163079244,94682.0,86.59143268350782,,96.47743268350781
7,63,23,F,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,24,22,99.0083159999922,,99.00832060002722,104.0281704000081,107.61970739997923,107.61971639998956,109.13645560003351,110.15461179998238,e,22.0,3.59153699997114,0,Incorrect,0,,,,,29.756474893083542,-0.8212680311122105,0.26332433302806724,97219.0,-3.3102643165207297,9.666757560566019,0.7262554175227152,107345.0,99.0144326835078,,109.14043268350781
8,63,23,F,1,0,0.0,0,1,low,3 + 1 + 8 + 1 + 1,14,13,14,12,143.07325880002463,145.10027420002734,146.6150695999968,151.63342710002323,152.64927220001118,152.64927779999562,154.16595210001103,155.18327280000085,q,13.0,1.0158450999879278,0,+0,0,-34.00530648124273,-8.684254666198282,0.3654908048954373,141291.0,-10.72142361614514,9.052058715303392,0.11222334323357952,144824.0,27.82164723525428,7.719111999865522,0.18407832411061031,152374.0,146.61943268350782,143.0864326835078,154.1694326835078
9,63,23,F,1,0,1.0,1,2,low,5 + 9 - 8 + 1 + 1,8,7,9,8,156.69987890002085,158.72761519998312,160.24257420003414,165.26188870001351,167.87332750001224,167.87333410000429,169.38997339998605,170.40736549999565,w,9.0,2.611438799998723,0,+0,0,-4.383190952457298,19.549741147651364,0.21489431475552268,154918.0,-6.22920402203904,-21.80548455393877,0.05366208232042169,158453.0,-5.10098450587808,-1.0235198301094357,0.4874375657765637,167598.0,160.24843268350781,156.71343268350782,169.39343268350783
