,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,7,19,f,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,15,14,16,39.676127600017935,,39.67612980003469,44.899479200015776,48.41628210002091,48.41628760000458,49.93335260002641,50.95659630000591,q,15.0,3.516802900005132,0,Incorrect,0,,,,,2.3049693920063703,0.5228032673123506,0.0020559188615238977,37775.0,4.969709854611759,-1.5537136571908352,0.07277960216373569,47831.0,39.88609089451158,,49.94209089451159
1,7,19,f,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,12,11,10,52.473656999995,,52.47366000001784,57.496241500019096,58.76840639999136,58.768412700039335,60.28531260002637,61.305033800017554,q,12.0,1.2721648999722674,1,Correct,0,,,,,-2.1758163279402467,-2.099861051705984,0.02885015912470612,50371.0,19.184022524947594,0.2670515719098274,-0.0534554554348905,58179.0,52.482090894511586,,60.290090894511586
2,7,19,f,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,10,12,11,62.8230149000301,,62.82301940000616,67.84367460000794,69.15243180003017,69.15243790001841,70.6693638000288,71.68781430000672,w,12.0,1.308757200022228,1,Correct,0,,,,,8.22928902890056,-0.15687429299359668,-0.13542631713148934,60718.0,1.607203440027046,-0.45743721354929967,0.06286765059425647,68562.0,62.82909089451159,,70.67309089451157
3,7,19,f,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,7,5,6,73.20488139998633,,73.20488430000842,78.22406530001899,79.45643439999549,79.45644059998449,80.97313470003428,81.98937700001989,q,7.0,1.232369099976495,1,Correct,0,,,,,17.67300228485005,0.2870886512017279,-0.023051950160950962,71099.0,-2.525437139437456,0.1657886763624674,-0.13761185076859062,78865.0,73.21009089451158,,80.97609089451157
4,7,19,f,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,20,22,21,83.5058141000336,,83.50581709999824,88.52490299998317,89.7684464000049,89.76845269999467,91.28581510001096,92.30295750004008,q,20.0,1.2435434000217356,1,Correct,0,,,,,-24.628407867075325,-0.26436660386641986,0.026580322127342626,81399.0,11.754894881595238,0.38229722233239016,0.028918595635011757,89177.0,83.51009089451158,,91.28809089451158
5,7,19,f,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,11,10,9,93.82104140002048,,93.82104429998437,98.84161000000312,100.00843490002444,100.00844150001647,101.5253125000163,102.54343710001558,q,11.0,1.166824900021311,1,Correct,0,,,,,-2.994643016445959,-0.19943681691445292,0.0489701382375054,91716.0,-6.529784754985473,-0.7395095240733474,0.07103589461286952,99418.0,93.82709089451157,,101.52909089451158
6,7,19,f,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,104.0607205000124,,104.06072330003371,109.08238949999212,113.53646760003176,113.5364742000238,115.05365549999988,116.07174460001988,q,21.0,4.454078100039624,1,Correct,0,,,,,10.716993134968817,0.9230881974602729,0.0648565417715452,101957.0,-4.449980367466498,1.827506038904037,0.23937674208259807,112946.0,104.06809089451157,,115.05709089451157
7,7,19,f,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,22,24,23,117.58896710001864,,117.58897009998329,122.60884420003276,124.70432820002316,124.70433390000836,126.22086190001572,127.23851580003976,q,22.0,2.0954839999903925,0,Incorrect,0,,,,,-24.490699798417932,0.9796061065095749,-0.22554670126695542,115483.0,20.40828531880205,0.11113528779527382,0.011696032776911558,124114.0,117.59409089451158,,126.22509089451158
8,7,19,f,1,0,0.0,0,3,high,4 + 1 + 8 + 9 - 5,17,18,17,19,209.8060673000291,211.83932949998416,213.35437449999156,218.37935499998275,219.7581319999881,219.75813780003227,221.2750592000084,222.29211790004047,w,17.0,1.378777000005357,1,+10,10,-2.8901819688186023,0.9235934065840636,-0.044757161175936755,207713.0,-12.818087571630969,-0.4604765108906319,-0.1667678987272252,211253.0,33.793659572372576,-0.34736359455357757,0.010351790060583621,1042580.0,213.36409089451158,209.82409089451158,1044.6910908945115
9,7,19,f,1,0,1.0,1,2,low,7 + 1 + 9 - 1 - 8,8,7,6,8,223.8086870000116,225.89057109999703,227.40542239998467,232.42399879998996,233.9261621999904,233.9261683000368,235.4426233000122,236.459579700022,e,8.0,1.502163400000427,1,+1,11,-4.233613568765062,1.2544978420740378,-0.0692242938794263,221764.0,7.288942926901599,0.4471176895405673,-0.029672632877664418,225298.0,-20.943085533739445,-0.4727668907485185,-0.06588439875071095,2248648.0,227.4090908945116,223.8750908945116,2250.7590908945117
10,7,19,f,1,0,2.0,2,1,high,6 + 1 + 1 + 9 - 1,16,14,15,16,237.97638790000929,240.01532090001277,241.5304751000367,246.5487668000278,247.84612430003472,247.84612990001915,249.36268660001224,250.3800505999825,e,16.0,1.2973575000069104,1,+10,21,-35.500790282961866,0.6912007899777546,0.3282458900627807,235889.0,-1.4491055818882361,-0.020231046668571118,-0.03704321155023527,239423.0,14.022034679712728,-0.10838920711049216,0.025963679567658993,1461226.0,241.5340908945116,238.0000908945116,1463.3370908945117
11,7,19,f,1,0,3.0,3,3,high,9 - 1 + 5 - 6 + 8,15,15,17,14,251.8968319999985,253.9212339000078,255.4363700000104,260.45491289999336,263.6863045000355,263.68631030002143,265.20305920002284,266.2208257000311,q,15.0,3.231391600042116,1,+10,31,13.71168408695314,-0.23420028448573316,-0.1039860662192642,249795.0,-12.883000780844883,0.10511546310925812,0.006022913193725499,253329.0,-23.004281626482893,0.3534504735392776,-0.004806604254951274,2410454.0,255.4400908945116,251.90609089451158,2412.5650908945117
12,7,19,f,1,0,4.0,4,3,low,5 + 6 + 7 - 1 - 9,8,8,9,7,267.7377922000014,269.7990020000143,271.31475419999333,276.33490250003524,277.50208030000795,277.5020858999924,279.0189967000042,280.0359513000003,q,8.0,1.1671777999727055,1,+1,32,17.8666916119612,0.6590996922835153,-0.014815125804156448,265672.0,-15.695967579814369,1.167040903871004,-0.08438944142778082,269209.0,1.975358606695571,0.15479921601994784,0.05948296395379771,2851413.0,271.32009089451157,267.7830908945116,2853.5240908945116
13,7,19,f,1,0,5.0,5,2,low,3 + 8 - 5 + 1 + 1,8,8,9,6,281.5525269000209,283.5784464000026,285.0934576999862,290.1117167000193,291.15820020000683,291.15820559998974,292.67492010002024,293.6917728999979,q,8.0,1.0464834999875166,1,+1,33,0.6549191293245045,-0.9625707952112368,-10.278136030035386,279452.0,-12.062853089161958,0.45100642350486364,-0.07785553033612369,282985.0,19.224318254755584,-1.4748251567969817,1.47724256747093,2356143.0,285.0960908945116,281.56309089451156,2358.2540908945116
14,7,19,f,1,0,6.0,6,4,low,4 + 9 - 7 + 8 + 5,19,21,20,19,295.20817810000153,297.2573530999944,298.77257560001453,303.7916147999931,304.9422124000266,304.9422178000096,306.4582646000199,307.47513010003604,e,19.0,1.1505976000335068,1,+1,34,-25.640331190131985,0.8232458402279521,0.12525361590721262,293131.0,0.5051560766975562,0.5452994644471367,0.08365008626772452,296665.0,-15.217323492148324,-2.5861043143998534,0.27086817336784774,335798.0,298.7760908945116,295.24209089451153,337.90909089451156
15,7,19,f,1,0,7.0,7,1,high,3 + 1 + 9 + 1 - 1,13,13,12,14,308.9922552999924,311.02059730002657,312.53583870001603,317.5540445999941,319.1581398000126,319.158144999994,320.67466190003324,321.6919849999831,q,13.0,1.6040952000184916,1,+10,44,12.196290961637448,-0.3031967641008597,-0.009158443996820198,306894.0,8.696333221941675,0.8078249438979856,-0.13147027394437738,310428.0,19.759986310528646,1.4464219911597738,-0.08288297904993147,1487842.0,312.53909089451156,309.00509089451157,1489.9530908945117
16,7,19,f,1,0,8.0,8,4,low,3 + 9 - 5 + 8 - 7,8,7,8,9,323.2089781000396,325.2357240000274,326.7510279000271,331.7706870000111,336.3902475000359,336.39025280001806,337.90736830001697,338.9249385999865,q,7.0,4.619560500024818,0,+0,44,-20.499621160994472,1.5127941293473084,-0.1750612108199796,321109.0,-49.164043759657346,1.8540052938066625,-0.01744754369938306,324644.0,-45.3520381421374,-1.2381997080899874,0.00757895514787621,420470.0,326.75509089451157,323.22009089451154,422.5810908945116
17,7,19,f,1,0,9.0,9,2,low,2 + 1 + 9 - 4 + 1,9,11,9,8,340.44189740001457,342.4673885999946,343.9827321000048,349.0012541000033,350.1661614000332,350.1661670000176,351.6824062000378,352.6999497000361,w,9.0,1.1649073000298813,1,+1,45,8.251027092407742,-1.2578273747030542,-0.007624059362584257,338341.0,-11.295834318931375,2.042968255962873,0.20061141097144608,341874.0,,,,,343.9850908945116,340.45209089451157,
18,7,19,f,1,0,10.0,10,1,low,4 + 7 + 1 - 1 - 1,10,9,11,10,354.21661070000846,356.2420902000158,357.75786519999383,362.7765523000271,364.4302129999851,364.4302190000308,365.94641869998304,366.9632595999865,e,10.0,1.6536606999579817,1,+1,46,8.790196183501948,0.7306660934015738,0.054209655801386036,352116.0,9.438369342921916,1.114858308471181,0.002647907221688506,355650.0,-19.230612988424564,-0.6386861576805147,0.5400709599900155,2040096.0,357.76109089451154,354.22709089451155,2042.2070908945116
19,7,19,f,1,0,11.0,11,1,high,8 + 1 + 1 + 1 - 4,7,8,7,5,368.48015970003325,370.5065379000153,372.0218281000271,377.0401893000235,378.29425010003615,378.29425580002135,379.81097669998417,380.828321100038,w,7.0,1.2540608000126667,1,+10,56,5.925661050438343,0.8487340874175224,0.100765562361675,366380.0,15.009841665490768,0.501713448662473,-0.06502449556957113,369914.0,,,,,372.02509089451155,368.49109089451156,
20,7,19,f,1,0,12.0,12,3,low,2 + 1 + 9 - 4 + 6,14,15,14,16,382.34510269999737,384.36918839998543,385.884412400017,390.9029091999983,391.9981954999967,391.998200800037,393.5147672999883,394.53139369998826,w,14.0,1.0952862999984063,1,+1,57,-13.121604493130818,0.12826144316932364,-0.10791542343123961,380242.0,44.584350150409264,0.1663950310961262,0.10311584309950428,383776.0,,,,,385.8870908945116,382.3530908945116,
21,7,19,f,1,0,13.0,13,3,low,5 + 6 - 4 - 1 + 7,13,13,15,14,396.0486504000146,398.0716342999949,399.5869676999864,404.6057340999832,406.5101821999997,406.5101875000401,408.0265385000384,409.04326180001954,q,13.0,1.9044481000164524,1,+1,58,13.797228819230156,1.1248581258854422,0.09776062798234864,393945.0,2.2265496203422774,1.088923114745615,-0.12612645368312747,397479.0,,,,,399.59009089451155,396.05609089451156,
