,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,38,37,f,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,15,14,16,86.60240980004892,,86.60241260007024,91.88362860004418,94.50250210007653,94.50250840000808,96.01979609997944,97.04074760014193,e,16.0,2.6188735000323504,1,Correct,0,,,,,20.682308470799644,-19.84178684075193,-39.536457527336054,84206.0,1.7317012837928445,27.319165419887366,45.44560430341044,93364.0,86.86966055004699,,96.02766055004699
1,38,37,f,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,10,12,11,98.55735479993746,,98.5573585999664,103.6323742000386,106.98243029997684,106.98243620013818,108.49940870003776,109.51788359996864,w,12.0,3.3500560999382287,1,Correct,0,,,,,-5.720507785089763,-10.314635747173728,-4.469594672545536,95955.0,12.641721123191616,-10.209461636067353,-30.610217361580073,105841.0,98.61866055004698,,108.50466055004698
2,38,37,f,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,11,10,12,111.0356111000292,,111.035615199944,116.05500930012204,117.75852339994162,117.75852990010752,119.27575769997202,120.29306720010936,e,12.0,1.7035140998195857,1,Correct,0,,,,,12.515466197009873,-0.9873337666164099,-0.3526506131859488,108378.0,-15.073701819490166,12.231993387981808,22.15813352523782,116616.0,111.04166055004698,,119.27966055004698
3,38,37,f,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,6,7,5,121.81008150009438,,121.81008520000614,126.82921410002746,128.41456219996326,128.4145681001246,129.9318924001418,130.96122900000773,e,5.0,1.5853480999357998,0,Incorrect,0,,,,,-4.7879721738348175,-10.238995939721098,-13.909051742437248,119152.0,23.291110161290277,-0.6336162822895277,-2.3877817339053813,127284.0,121.81566055004699,,129.94766055004698
4,38,37,f,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,20,22,132.47797530004755,,132.47797870007344,137.49758199998178,139.53460320015438,139.5346093000844,141.05216399999335,142.07030380005017,w,20.0,2.037021200172603,1,Correct,0,,,,,14.180393495408387,-0.5309269023906413,0.23058878452009868,129821.0,-3.501974517627084,2.221981395551185,4.0326489872970805,138393.0,132.48466055004698,,141.05666055004698
5,38,37,f,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,10,11,9,143.5877886000089,,143.58779200003482,148.6082933000289,150.63848110008985,150.63848730013706,152.15545190009288,153.17419399996288,w,11.0,2.0301878000609577,1,Correct,0,,,,,-17.636285694858472,13.290844150595953,28.40311551731383,140931.0,24.652530373290638,11.220929572569553,30.897182073990827,149497.0,143.594660550047,,152.160660550047
6,38,37,f,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,23,22,21,154.69145720009692,,154.69146080012433,159.71203990001231,164.4225322001148,164.42253839992918,165.93952270015143,166.95818840013817,w,22.0,4.710492300102487,0,Incorrect,0,,,,,-0.6864312233694427,1.381932634009409,-0.5688486606083174,152035.0,-14.950566930267373,0.29235563674211207,-0.04234081573043191,163281.0,154.69866055004698,,165.944660550047
7,38,37,f,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,22,23,24,168.4753761999309,,168.47538010007702,173.4951528001111,175.71054850006476,175.71055479999632,177.22752750013024,178.24580000014976,e,24.0,2.2153956999536604,1,Correct,0,,,,,-6.315828551457926,-19.686138518426503,-29.133062060480817,165818.0,9.319045879837866,-0.3941020284184886,0.26393034616355804,174569.0,168.481660550047,,177.23266055004697
8,38,37,f,1,0,0.0,0,2,high,9 + 4 - 6 + 1 - 1,7,9,8,7,322.4282643001061,324.4774571999442,325.9927348000929,331.0117113001179,333.1963430000469,333.1963480999693,334.71453350014053,335.7329562001396,e,7.0,2.184631699929014,1,+10,10,12.384907051893265,5.842803180704125,-14.694201941584772,319799.0,-6.830212376910035,0.4569084696929937,-3.2425546538096057,323334.0,13.063395653278906,0.4020420239667444,-2.8654132016749365,332054.0,325.997660550047,322.46266055004696,334.71766055004696
9,38,37,f,1,0,1.0,1,4,high,4 + 7 + 8 - 3 + 9,25,24,25,26,337.2496891000774,339.2925396999344,340.8078075000085,345.82627830002457,348.8442188999616,348.8442236999981,350.3609802001156,351.3782125001308,e,26.0,3.017940599936992,0,+0,10,-18.865203402654167,0.4712646208453597,-0.06409412030789063,334615.0,-4.834491882128155,0.7570868755222078,-2.320223429233394,338148.0,-12.719981553124313,0.2290464319267338,0.11200557188269267,394788.0,340.811660550047,337.278660550047,397.451660550047
