,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,15,22,F,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,14,15,16,79.79686500001117,,79.79686720001337,84.90377660001104,94.00904550000269,94.00905200000852,95.52646180000738,96.5486712000129,e,16.0,9.105268899991644,1,Correct,0,,,,,29.191453505606347,0.47190076107530476,0.23562114538680845,78417.0,-18.08716624183763,0.3318723608229375,-0.4250586290878804,94062.0,79.88942705150691,,95.53442705150691
1,15,22,F,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,12,11,10,98.06683060000069,,98.06683350000822,103.10393910000856,104.32109650000348,104.32110290000855,105.83801700000186,106.85618120001163,q,12.0,1.2171573999949032,1,Correct,0,,,,,1.00583906614661,0.6154067033331327,7.200987794271898,96618.0,-34.48764675012161,-0.05488163813306057,0.4736155326140956,104370.0,98.09042705150691,,105.84242705150692
2,15,22,F,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,11,10,12,108.37392720000936,,108.3739329000091,113.39423960000568,116.56910510000309,116.56911100000434,118.08648240000184,119.10467570000036,e,12.0,3.174865499997395,1,Correct,0,,,,,-22.00685702598653,-2.47168823468191,-1.8361062118186382,106908.0,-6.846002470811683,0.3353678841668619,1.62362868928964,116618.0,108.38042705150691,,118.09042705150691
3,15,22,F,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,7,6,5,120.62171800000942,,120.62172100000316,125.64079140000104,133.93686810000509,133.93687420000788,135.4536245000054,136.4713683000009,q,7.0,8.29607670000405,1,Correct,0,,,,,1.580819581051708,0.4382873053681018,0.29523322609587765,119155.0,-35.37217097520208,0.21852718332844367,0.3391870936919372,133985.0,120.62742705150691,,135.45742705150693
4,15,22,F,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,22,20,21,137.9886633000133,,137.98866630000705,143.00962840000284,150.4089445999998,150.40895140000794,151.92590820000623,152.94485670000722,w,20.0,7.399316199996974,1,Correct,0,,,,,-27.444818849908938,1.556795441474525,3.921353465334736,136523.0,-49.34235761861977,0.6417482506364349,0.5120033167453286,150458.0,137.9954270515069,,151.9304270515069
5,15,22,F,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,9,11,10,154.46255540000857,,154.46255830000155,159.48226450000948,162.5608823000075,162.56088870001258,164.07770750000782,165.0958387999999,w,11.0,3.078617799998028,1,Correct,0,,,,,-0.42116063414607474,-1.1021938647128513,-0.05654261427564666,152996.0,15.731817221364683,-0.060003713029720185,0.05551362768819246,162609.0,154.46842705150692,,164.08142705150692
6,15,22,F,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,166.6128996000043,,166.61290270001336,171.63337790001242,177.28892990000895,177.28893570000946,178.80598080001073,179.82708950000233,w,22.0,5.655551999996533,0,Incorrect,0,,,,,-16.412726493230036,0.24621058174387622,0.09646014383733537,165147.0,0.7135906095871807,0.6296230778938623,0.29628030877970524,177340.0,166.6194270515069,,178.81242705150692
7,15,22,F,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,24,22,181.344167400006,,181.34417050000047,186.3634233000048,193.1609551000001,193.1609618000075,194.67800960000025,195.69589960000303,q,23.0,6.79753179999534,0,Incorrect,0,,,,,1.1914281921616272,-0.24086409150757015,-0.40276797364469763,179877.0,-46.41364022762892,0.5310192841381589,-2.2297735696403516,193209.0,181.34942705150692,,194.68142705150692
8,15,22,F,1,0,0.0,0,3,high,8 + 4 + 1 - 7 + 9,15,13,15,16,347.67841160000535,349.709874600012,351.2251727000112,356.2438416000077,361.26172940000833,361.26173180001206,362.7782236000057,363.8006794000103,,,,0,Too Slow!,0,-1.8395920511631685,0.031505083143539725,-2.8991729316489634,346223.0,-6.870392511141722,0.13200802887187768,1.2549632303055764,349757.0,5.916153983685662,0.06830683868599507,0.525117724349446,361314.0,351.2294270515069,347.6954270515069,362.7864270515069
9,15,22,F,1,0,1.0,1,4,high,9 + 8 - 5 - 7 + 6,11,11,10,13,365.3183759000094,367.3555196000089,368.8729508000106,373.891506800006,378.91110650000337,378.9111090000079,380.4280559000035,381.447965600004,,,,0,Too Slow!,0,-5.513592487631875,0.1953715802997995,0.3537519150884645,363869.0,-2.8088800730563057,0.264389085290877,0.21369587339649554,367404.0,-7.972942824905289,0.5408867620235045,-0.6346169730946176,378961.0,368.8764270515069,365.3414270515069,380.4334270515069
10,15,22,F,1,0,2.0,2,3,high,5 + 6 - 4 - 1 + 7,13,14,13,15,382.96488930001215,384.9868153999996,386.5021293000027,391.5219230000075,393.9903384000063,393.99034360000223,395.5075360000046,396.5249646000011,w,13.0,2.468415399998776,1,+10,10,11.672520128013046,0.7417166266555937,0.40611522782541876,381500.0,10.517619910784402,0.0643289947238852,0.3240267907964789,385035.0,-6.235013486428958,0.4977187095582276,0.34257164343512114,426083.0,386.5074270515069,382.9724270515069,427.5554270515069
11,15,22,F,1,0,3.0,3,1,high,2 + 1 + 1 + 9 - 1,12,13,11,12,398.0418611000059,400.0818282000109,401.5960469000129,406.6140712000051,408.3982357000059,408.3982405000133,409.9143042000069,410.93153830000665,e,12.0,1.7841645000007702,1,+10,20,-20.04506607181331,0.23789620240602605,-0.4289089398592032,396595.0,7.691065311875086,0.2719335651594552,0.21382343881921173,400127.0,-12.461237437416873,0.3631863945101692,-0.11725658072382217,2922040.0,401.5994270515069,398.0674270515069,2923.512427051507
