,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,52,21,M,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,14,15,49.86876739999934,,49.86876959999972,54.95773299999928,56.10495349999837,56.10496009999952,57.62212899999941,58.648719699998765,e,15,1.1472204999990936,0,Incorrect,0,,,,,-19.367476661387432,-10.091944525674634,-0.030510345154608265,58722.0,9.641107371395993,3.0143701235564198,0.06901226786874926,66413.0,49.94340198299916,,57.63440198299916
1,52,21,M,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,12,10,11,60.16531399999985,,60.16531709999981,65.1870885999997,65.90508259999842,65.9050890999988,67.42202419999921,68.4425371999987,q,12,0.7179939999987255,1,Correct,0,,,,,-12.7828787355003,-1.4363592656510695,-0.0582947042636881,68952.0,-10.512136627573495,1.9371819881638523,0.17812579355824787,76207.0,60.17340198299916,,67.42840198299916
2,52,21,M,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,11,10,12,69.96025399999962,,69.9602591999992,74.98012919999928,75.80898389999857,75.80899059999865,77.32627580000008,78.34497919999922,e,12,0.8288546999992832,1,Correct,0,,,,,4.995603877118399,0.16781267363797792,-0.0035142240798378133,78745.0,-6.676951430589975,2.9819191883990817,-0.09150333889141393,86109.0,69.96640198299917,,77.33040198299915
3,52,21,M,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,6,5,7,79.86183019999953,,79.86183359999995,84.88190079999913,85.77714229999947,85.77714849999938,87.29411309999887,88.3113347999988,e,7,0.8952415000003384,1,Correct,0,,,,,-19.607064573468755,1.1429802805702192,0.2171130378068733,88647.0,8.776656082994418,1.208333380126433,0.02797007788197292,96076.0,79.86840198299916,,87.29740198299916
4,52,21,M,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,22,20,89.82820039999933,,89.828203699999,94.84677459999877,96.00892699999896,96.00893319999886,97.52536019999934,98.5425781999984,e,20,1.1621524000001957,1,Correct,0,,,,,15.085920473365345,-0.2197697520972155,-0.1483530653493279,98612.0,-11.452697251286294,2.715659314884667,1.4482905249098772,106307.0,89.83340198299916,,97.52840198299916
5,52,21,M,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,11,10,9,100.05938519999836,,100.0593880999986,105.0790634999994,105.70490879999852,105.70491499999844,107.22164899999916,108.24052839999968,q,11,0.6258452999991277,1,Correct,0,,,,,-6.0586949278743525,0.14678828552831424,0.4299845441602328,108843.0,-11.895718013561194,5.1466749954601205,1.9583309271530673,116004.0,100.06440198299916,,107.22540198299916
6,52,21,M,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,23,22,21,109.75780159999886,,109.75780459999989,114.77885949999836,115.5769795999986,115.57698619999974,117.09399099999972,118.11194429999888,e,21,0.7981201000002329,1,Correct,0,,,,,26.954789556549365,0.445974409807822,-0.1796650249519458,118543.0,-29.15310662315654,2.3628506429017593,0.19172677983853648,125877.0,109.76440198299917,,117.09840198299915
7,52,21,M,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,23,24,22,119.6292418999983,,119.62924489999932,124.64924659999996,125.12108859999898,125.12109509999937,126.63756919999832,127.6552998999996,w,24,0.4718419999990146,1,Correct,0,,,,,-10.802977644362208,0.14394108184467003,0.010838199079547639,128414.0,-12.089120540935118,1.4349232773626843,-0.52510976581911,135420.0,119.63540198299916,,126.64140198299916
8,52,21,M,1,0,0.0,0,2,low,6 + 1 + 8 + 5 - 1,19,19,18,17,242.15049709999948,244.24399119999907,245.7592920999996,250.7777223999983,251.79851939999932,251.79852459999893,253.31521449999852,254.3322088999994,q,19,1.0207970000010391,1,+1,1,17.71116784179481,-4.700955351658874,0.018770352084276132,251008.0,-5.468110722273845,-0.1559116797659179,-0.06556123199938058,254542.0,4.885892301946463,1.1314441963512687,0.3759048335532975,262096.0,245.76340198299917,242.22940198299918,253.31740198299917
9,52,21,M,1,0,1.0,1,3,low,3 + 8 - 7 - 1 + 9,12,13,14,12,255.8489422999992,257.8875828,259.40257719999863,264.4230398999989,265.16650200000004,265.16650729999856,266.6831706999983,267.6997636999986,e,12,0.7434621000011248,1,+1,2,6.731751705585503,0.9972518872144018,0.008470141838375245,264651.0,5.355702108775249,-0.12821629907448218,0.10055970423596361,268187.0,-33.83689390082876,0.7471806521281046,0.38584046013874884,275464.0,259.4084019829992,255.87240198299918,266.68540198299917
10,52,21,M,1,0,2.0,2,2,low,9 + 6 + 1 + 7 + 1,24,23,24,25,269.2163614000001,271.24235709999994,272.75772699999834,277.77564699999857,278.47848049999993,278.4784854999998,279.9945141999997,281.0115707999994,w,24,0.7028335000013612,1,+1,3,-11.170060639781745,0.6137708312040466,-3.9767674440940786,278006.0,2.5141945900765084,0.23792296872147567,0.030452564995443465,281540.0,-0.5369102548733196,0.47252334440808763,0.0917867667906549,288775.0,272.7614019829992,269.22740198299914,279.99640198299915
11,52,21,M,1,0,3.0,3,2,low,5 - 1 + 1 + 8 + 9,22,21,22,23,282.52831459999834,284.5523424999992,286.06796479999866,291.08724959999927,291.7904669999989,291.7904719999988,293.3068214999985,294.3239288999994,w,22,0.7032173999996303,1,+1,4,-6.737105691168959,0.6586044851204047,-0.06551410852839523,291316.0,-3.215600590835507,0.12767962216304607,0.09666705440448409,294851.0,4.876289119840646,0.11721253472114501,-0.03509871687622512,302087.0,286.07240198299917,282.53740198299914,293.30840198299916
