,id,age,sex,cued,block,trial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback,total_points,cuescr,cuecor,cuezyg,cuetime,probscr,probcor,probzyg,probtime,fbscr,fbcor,fbzyg,fbtime,probtime_c,cuetime_c,fbtime_c
0,44,21,F,0,Practice,,0,1,0,4 + 1 + 9 + 1 + 1,16,16,15,14,554.5016797999851,,554.5016821000027,559.7580067999661,561.0819614999928,561.0819678000407,562.599108699942,563.6200849999441,q,16,1.3239547000266612,1,Correct,0,,,,,10.843806358326749,-0.2648575995614042,-0.06873812041393101,219657.0,33.10496110754116,-0.3488386079039536,-0.1088058454598877,227519.0,554.7421718459925,,562.6041718459926
1,44,21,F,0,Practice,,1,1,0,3 + 1 + 1 + 8 - 1,12,11,10,12,565.13717979996,,565.1371828999836,570.1584114000434,572.0100694999564,572.0100759000052,573.5268484000117,574.5444559999742,e,12,1.8516580999130383,1,Correct,0,,,,,-6.388349161203259,-0.6435285862282578,2.5177739086341306,230057.0,0.69354013690727,-0.08410422889632141,-0.6531655549903261,238443.0,565.1421718459925,,573.5281718459926
2,44,21,F,0,Practice,,2,2,0,8 + 1 + 6 + 1 - 4,12,12,11,10,576.0622528999811,,576.0622581000207,581.0820771999424,582.1458926999476,582.1458991999971,583.6630717000226,584.6807484000456,q,12,1.0638155000051484,1,Correct,0,,,,,9.933470641432805,1.0161663678427848,-0.01344425208866884,240981.0,10.444746198451458,-0.14156827611485578,0.08278034450129468,248580.0,576.0661718459926,,583.6651718459925
3,44,21,F,0,Practice,,3,2,0,9 + 4 - 6 + 1 - 1,7,5,6,7,586.1980599999661,,586.1980629999889,591.2173332000384,595.9778818000341,595.9778878999641,597.4947338999482,598.5470132000046,w,6,4.760548599995673,0,Incorrect,0,,,,,26.295202853153977,0.5421917603314039,0.0343073434352017,251116.0,19.805307418115703,-0.059947322366602496,0.7443876376669412,262445.0,586.2011718459926,,597.5301718459925
4,44,21,F,0,Practice,,4,3,0,9 + 3 - 5 + 6 + 7,20,21,20,22,600.0639906999422,,600.0639939999674,605.083431600011,606.2099315000232,606.2099378999555,607.7266718000174,608.7436051999684,w,20,1.126499900012277,1,Correct,0,,,,,-5.019969771721268,-0.20468507962532634,-0.3371193130388712,264982.0,-32.748358261842576,-0.4192171892779184,0.19079969472153469,272643.0,600.0671718459926,,607.7281718459925
5,44,21,F,0,Practice,,5,3,0,2 + 1 + 9 - 7 + 6,11,10,11,9,610.2606248999946,,610.2606280000182,615.2810098000336,616.6579227000475,616.6579288999783,618.1750207999721,619.1930221000221,w,11,1.3769129000138491,1,Correct,0,,,,,7.008104396331724,1.1564795594742954,1.1263291863004345,275180.0,10.140436895487383,-0.37459556788075243,0.060112058114179856,283092.0,610.2651718459925,,618.1771718459925
6,44,21,F,0,Practice,,6,4,0,4 + 8 + 5 - 3 + 7,21,23,21,22,620.7102608999703,,620.7102639999939,625.7310725999996,627.4659043999854,627.4659104000311,628.9826139999786,630.0011976000387,w,21,1.734831799985841,1,Correct,0,,,,,-0.7532371046175275,0.2716742615858596,-0.49322501649278605,285630.0,6.384802236806177,0.2744148440288052,-0.26721870416688165,293900.0,620.7151718459925,,628.9851718459925
7,44,21,F,0,Practice,,7,4,0,5 + 8 - 4 + 6 + 9,24,24,22,23,631.5185937000206,,631.5185969000449,636.5379883999703,638.0418835999444,638.0418895999901,639.5590384999523,640.5771948000183,q,24,1.5038951999740675,1,Correct,0,,,,,-52.90882953106562,-0.19715729153601114,-0.034641003490982536,296437.0,-2.996670034367668,0.24867855413848616,-0.14764831337092987,304476.0,631.5221718459925,,639.5611718459925
8,44,21,F,1,0,0.0,0,2,low,7 + 5 + 1 + 9 + 1,23,21,23,22,808.6394003999885,810.6921367000323,812.2074273000471,817.2319064999465,818.1274567999644,818.1274621000048,819.6443992999848,820.6612778999843,w,23,0.8955503000179306,1,+1,1,6.142099892536791,0.24427273250288772,-1.3937616849396193,473590.0,10.636369418541218,0.19110564643988281,-0.28638460724975623,477130.0,-29.699374340216437,-0.829048168902641,-3.509915358915322,484560.0,812.2151718459925,808.6751718459925,819.6451718459925
9,44,21,F,1,0,1.0,1,3,low,6 + 7 + 8 + 1 - 9,13,14,15,13,822.1786085000494,824.2154102999484,825.730694500031,830.7495077999774,831.6712492000079,831.671254200046,833.1878828000044,834.2049990999512,e,13,0.9217414000304416,1,+1,2,13.722391976943022,0.0494299481534326,-0.24909225738532204,487114.0,-9.553376920845928,0.26965213298261137,-0.24655601318137688,490648.0,28.948774709847918,-0.3673812948052877,-0.30760213951476567,498103.0,825.7331718459925,822.1991718459925,833.1881718459925
